run_id,work_order_id,plant_id,line_id,machine_id,product_id,feature_date,setup_minutes,speed_ratio,operator_experience_years,operator_fairness_group,product_complexity_score,supplier_quality_score,avg_temperature_24h,max_vibration_24h,line_utilization_rate,previous_defect_rate_7d,defect_rate,high_defect_risk,dominant_defect_code,split,monitoring_window
RUN-007144,WO-003572,P01,L02,MCH-007,PRD-064,2026-03-17,25.17,1.1721,2.9,G3_junior,4.9,89.9,55.674,3.588,0.744,0.0268,0.05,0,SCRATCH,train,reference
RUN-001824,WO-000912,P03,L05,MCH-026,PRD-010,2025-09-27,23.35,1.1586,2.9,G3_junior,6.9,97.0,52.399,3.228,0.931,0.0146,0.04,0,DIMENSION,train,reference
RUN-008479,WO-004240,P02,L04,MCH-024,PRD-029,2026-04-28,23.59,1.1673,2.1,G3_junior,6.6,87.0,49.559,3.014,0.928,0.105,0.08,1,SOLDER_VOID,validation,reference
RUN-008556,WO-004278,P03,L05,MCH-030,PRD-033,2026-04-30,23.41,0.8311,2.6,G3_junior,4.7,88.0,51.061,3.62,0.941,0.0656,0.03,0,CONTAMINATION,validation,reference
RUN-005535,WO-002768,P03,L06,MCH-033,PRD-069,2026-01-24,32.66,0.9984,18,G1_senior,10,88.6,49.373,3.551,1.093,0.0655,0.085,1,SURFACE_DENT,train,reference
RUN-004158,WO-002079,P03,L05,MCH-030,PRD-033,2025-12-11,30.68,1.0137,11.8,G1_senior,4.7,88.0,65.648,7.101,1.062,0,0.0125,0,SOLDER_VOID,train,reference
RUN-008995,WO-004498,P01,L02,MCH-008,PRD-037,2026-05-15,15.66,0.8264,3.4,G2_mid,4.2,88.0,49.538,3.104,1.064,0,0.008,0,DIMENSION,validation,reference
RUN-004216,WO-002108,P02,L04,MCH-024,PRD-036,2025-12-13,18.5,1.1462,3.3,G2_mid,4.1,87.0,44.411,2.688,0.642,0.0496,0.048,0,SOLDER_VOID,train,reference
RUN-000928,WO-000464,P03,L05,MCH-025,PRD-063,2025-08-30,23.49,0.8281,1.3,G3_junior,5.7,84.5,51.34,2.903,0.993,0.0622,0.06,1,SCRATCH,train,reference
RUN-005480,WO-002740,P03,L06,MCH-032,PRD-012,2026-01-22,18.64,1.151,8.2,G1_senior,2.1,92.1,54.599,3.307,0.869,0,0.01,0,SCRATCH,train,reference
RUN-008482,WO-004241,P02,L04,MCH-019,PRD-067,2026-04-28,18.03,1.1271,7.6,G2_mid,4.5,71.0,50.924,3.114,0.635,0.0537,0.075,1,SCRATCH,validation,reference
RUN-001308,WO-000654,P02,L03,MCH-016,PRD-073,2025-09-11,19.55,1.0513,0.8,G3_junior,3.4,87.4,51.308,3.344,0.756,0.0205,0.0375,0,SOLDER_VOID,train,reference
RUN-001199,WO-000600,P02,L03,MCH-015,PRD-075,2025-09-08,16.62,0.9566,2.3,G3_junior,6.8,96.3,53.243,3.168,0.871,0.1035,0.056,1,SCRATCH,train,reference
RUN-005496,WO-002748,P02,L03,MCH-017,PRD-027,2026-01-23,27.77,0.9726,1.0,G3_junior,7.1,89.9,54.517,3.254,0.656,0.0745,0.08,1,CONTAMINATION,train,reference
RUN-004729,WO-002365,P01,L02,MCH-010,PRD-017,2025-12-30,29.91,1.1649,1.7,G3_junior,4.3,96.3,53.645,3.236,1.008,0.0026,0.0125,0,MISSING_PART,train,reference
RUN-010670,WO-005335,P01,L01,MCH-002,PRD-032,2026-07-08,25.55,0.9131,0.2,G3_junior,6.2,96.1,54.79,3.349,0.965,0,0.03,0,CONTAMINATION,test,reference
RUN-003394,WO-001697,P03,L05,MCH-030,PRD-033,2025-11-17,19.16,0.8346,1.7,G3_junior,4.7,88.0,53.398,2.971,0.64,0.0682,0.04,0,NONE,train,reference
RUN-001668,WO-000834,P01,L01,MCH-003,PRD-064,2025-09-23,25.29,1.0938,2.7,G3_junior,4.9,89.9,54.18,3.175,0.922,0.0479,0.04,0,NONE,train,reference
RUN-007770,WO-003885,P01,L01,MCH-003,PRD-029,2026-04-06,21.53,1.149,0.2,G3_junior,6.6,87.0,53.133,3.043,0.924,0.1039,0.1,1,MISSING_PART,validation,reference
RUN-002202,WO-001101,P03,L05,MCH-028,PRD-010,2025-10-09,13.43,1.0384,1.7,G3_junior,6.9,97.0,51.615,4.015,0.78,0.0416,0.05,0,DIMENSION,train,reference
RUN-011266,WO-005633,P03,L06,MCH-033,PRD-071,2026-07-27,30.81,1.006,2.7,G3_junior,6.2,84.7,57.577,3.043,0.642,0.0708,0.05,0,SCRATCH,test,reference
RUN-005133,WO-002567,P01,L02,MCH-012,PRD-005,2026-01-12,23.33,1.1432,2.9,G3_junior,5.2,85.8,55.275,3.642,1.08,0.074,0.04,0,SCRATCH,train,reference
RUN-002556,WO-001278,P01,L01,MCH-004,PRD-034,2025-10-21,16.31,1.1064,2.3,G3_junior,2.6,96.1,53.222,3.59,0.992,0.043,0.01,0,DIMENSION,train,reference
RUN-007771,WO-003886,P01,L01,MCH-005,PRD-029,2026-04-06,26.49,0.9476,11.5,G1_senior,6.6,87.0,49.843,2.738,0.995,0.0747,0.048,0,MISSING_PART,validation,reference
RUN-007409,WO-003705,P01,L02,MCH-012,PRD-069,2026-03-25,27.47,0.9053,1.0,G3_junior,10,88.6,57.917,3.528,0.857,0.1232,0.12,1,SURFACE_DENT,train,reference
RUN-006545,WO-003273,P03,L06,MCH-033,PRD-017,2026-02-25,24.61,1.0958,2.9,G3_junior,4.3,96.3,51.785,2.969,1.093,0.0234,0.0125,0,SOLDER_VOID,train,reference
RUN-004994,WO-002497,P02,L04,MCH-023,PRD-042,2026-01-07,18.17,0.8241,2.0,G3_junior,1.4,89.9,49.823,2.891,1.048,0.017,0.0,0,NONE,train,reference
RUN-009495,WO-004748,P03,L06,MCH-033,PRD-016,2026-05-31,30.79,1.114,5.8,G2_mid,4.3,85.8,51.768,4.134,1.093,0.0141,0.025,0,SURFACE_DENT,test,reference
RUN-009996,WO-004998,P03,L05,MCH-028,PRD-079,2026-06-16,31.03,0.9831,0,G0_unknown,3.3,71.4,54.469,3.649,0.802,0.04,0.05,0,DIMENSION,test,reference
RUN-006313,WO-003157,P02,L03,MCH-013,PRD-075,2026-02-18,22.01,1.1107,12.8,G1_senior,6.8,96.3,52.08,3.292,0.798,0.0087,0.0125,0,SOLDER_VOID,train,reference
RUN-010916,WO-005458,P03,L06,MCH-036,PRD-056,2026-07-15,22.45,1.0035,0.2,G3_junior,4.3,97.0,55.1,3.122,0.625,0.0365,0.025,0,SCRATCH,test,reference
RUN-003322,WO-001661,P03,L05,MCH-029,PRD-045,2025-11-14,20.35,1.1765,0.8,G3_junior,2.5,97.0,63.705,20.551,0.967,0,0.0,0,NONE,train,reference
RUN-003446,WO-001723,P01,L02,MCH-009,PRD-052,2025-11-19,29.2,1.066,1.0,G3_junior,7.2,82.7,52.928,3.229,0.927,0.1125,0.0875,1,MISSING_PART,train,reference
RUN-004558,WO-002279,P02,L04,MCH-021,PRD-067,2025-12-24,20.61,0.9186,0,G0_unknown,4.5,71.0,52.469,2.925,0.857,0.1302,0.14,1,DIMENSION,train,reference
RUN-006554,WO-003277,P01,L01,MCH-005,PRD-066,2026-02-26,33.39,1.095,0,G0_unknown,7.6,88.6,50.705,2.862,0.665,0.086,0.1,1,SOLDER_VOID,train,reference
RUN-003519,WO-001760,P01,L02,MCH-012,PRD-015,2025-11-21,31.02,0.9529,14.6,G1_senior,8.8,92.1,55.751,3.605,0.642,0.0323,0.04,0,SURFACE_DENT,train,reference
RUN-003968,WO-001984,P02,L04,MCH-023,PRD-066,2025-12-05,24.16,0.9138,11.5,G1_senior,7.6,88.6,50.405,3.609,1.057,0.0808,0.06,1,DIMENSION,train,reference
RUN-005434,WO-002717,P03,L05,MCH-026,PRD-063,2026-01-21,21.59,1.2235,15.7,G1_senior,5.7,84.5,55.139,3.47,0.916,0.0587,0.03,0,MISSING_PART,train,reference
RUN-004858,WO-002429,P03,L05,MCH-029,PRD-056,2026-01-02,30.46,1.0671,0,G0_unknown,4.3,97.0,49.651,2.913,0.97,0,0.0125,0,MISSING_PART,train,reference
RUN-006404,WO-003202,P03,L06,MCH-036,PRD-013,2026-02-20,31.33,1.0535,7.6,G2_mid,4.9,95.9,54.766,3.779,0.985,0.0175,0.025,0,SOLDER_VOID,train,reference
RUN-007831,WO-003916,P03,L05,MCH-029,PRD-079,2026-04-07,16.35,1.1428,2.1,G3_junior,3.3,71.4,53.136,2.99,1.014,0.0851,0.032,0,DIMENSION,validation,reference
RUN-002062,WO-001031,P03,L05,MCH-025,PRD-002,2025-10-05,32.0,1.1531,1.2,G3_junior,5.3,88.0,51.867,3.656,0.85,0.0576,0.056,1,SOLDER_VOID,train,reference
RUN-007369,WO-003685,P01,L01,MCH-003,PRD-020,2026-03-24,33.11,1.1561,11.5,G1_senior,7.8,84.7,53.77,3.361,0.933,0.104,0.06,1,SCRATCH,train,reference
RUN-005501,WO-002751,P02,L04,MCH-024,PRD-072,2026-01-23,26.71,0.9842,1.2,G3_junior,4.1,84.7,49.734,3.639,0.778,0,0.04,0,SCRATCH,train,reference
RUN-005439,WO-002720,P03,L06,MCH-035,PRD-040,2026-01-21,41.43,1.046,2.8,G3_junior,8.4,82.7,54.123,3.229,0.872,0.0728,0.09,1,MISSING_PART,train,reference
RUN-010805,WO-005403,P03,L05,MCH-028,PRD-033,2026-07-12,26.59,1.0024,14.6,G1_senior,4.7,88.0,52.163,3.455,0.674,0.0354,0.016,0,MISSING_PART,test,reference
RUN-004891,WO-002446,P02,L04,MCH-022,PRD-072,2026-01-04,13.79,0.8393,4.7,G2_mid,4.1,84.7,46.158,3.198,0.944,0,0.04,0,SURFACE_DENT,train,reference
RUN-001880,WO-000940,P03,L05,MCH-025,PRD-071,2025-09-29,20.05,0.8847,6.5,G2_mid,6.2,84.7,55.172,3.442,0.674,0.035,0.0375,0,SCRATCH,train,reference
RUN-005998,WO-002999,P03,L06,MCH-034,PRD-070,2026-02-08,29.97,0.9378,2.7,G3_junior,3.9,87.4,45.941,2.786,0.697,0.007,0.015,0,SOLDER_VOID,train,reference
RUN-001885,WO-000943,P03,L06,MCH-032,PRD-034,2025-09-29,25.89,0.9866,7.1,G2_mid,2.6,96.1,54.283,3.321,0.954,0.0803,0.02,0,SCRATCH,train,reference
RUN-001222,WO-000611,P01,L01,MCH-002,PRD-079,2025-09-09,13.19,1.1578,7.6,G2_mid,3.3,71.4,54.302,3.588,1.077,0.0609,0.06,1,SOLDER_VOID,train,reference
RUN-008838,WO-004419,P02,L04,MCH-021,PRD-032,2026-05-10,33.92,0.9946,2.8,G3_junior,6.2,96.1,47.053,2.527,1.081,0.0632,0.04,0,SURFACE_DENT,validation,reference
RUN-008282,WO-004141,P01,L01,MCH-004,PRD-051,2026-04-22,23.36,1.0194,7.2,G2_mid,6.9,96.1,53.004,3.389,1.083,0.0328,0.04,0,SCRATCH,validation,reference
RUN-010176,WO-005088,P03,L06,MCH-034,PRD-038,2026-06-22,14.83,1.1362,3.0,G3_junior,3.2,85.8,51.095,3.156,0.724,0.0355,0.035,0,MISSING_PART,test,reference
RUN-002911,WO-001456,P01,L02,MCH-008,PRD-069,2025-11-01,34.0,0.8766,3.3,G2_mid,10,88.6,45.406,3.007,0.715,0.0907,0.13,1,DIMENSION,train,reference
RUN-000380,WO-000190,P01,L02,MCH-009,PRD-005,2025-08-13,35.53,0.9094,1.3,G3_junior,5.2,85.8,52.038,3.344,0.721,0.0568,0.0375,0,DIMENSION,train,reference
RUN-002334,WO-001167,P01,L02,MCH-008,PRD-031,2025-10-14,33.6,0.9456,11.5,G1_senior,7.0,95.9,56.535,4.207,0.853,0.0618,0.02,0,SCRATCH,train,reference
RUN-008345,WO-004173,P03,L06,MCH-033,PRD-066,2026-04-23,24.17,1.1708,1.7,G3_junior,7.6,88.6,55.845,3.778,0.768,0.0571,0.088,1,SOLDER_VOID,validation,reference
RUN-001006,WO-000503,P01,L02,MCH-008,PRD-063,2025-09-02,26.1,1.0898,1.3,G3_junior,5.7,84.5,55.56,4.521,0.779,0.0397,0.06,1,SOLDER_VOID,train,reference
RUN-009242,WO-004621,P03,L06,MCH-033,PRD-064,2026-05-22,32.37,1.0512,1.7,G3_junior,4.9,89.9,53.636,3.243,1.044,0.0337,0.04,0,SURFACE_DENT,test,reference
RUN-002517,WO-001259,P01,L01,MCH-001,PRD-025,2025-10-20,30.97,1.0654,0,G0_unknown,3.5,87.0,56.329,3.435,0.893,0.0073,0.025,0,DIMENSION,train,reference
RUN-010249,WO-005125,P03,L06,MCH-036,PRD-074,2026-06-24,42.89,1.0176,0.2,G3_junior,6.4,95.9,53.069,11.056,0.772,0.0309,0.05,0,MISSING_PART,test,reference
RUN-009433,WO-004717,P01,L02,MCH-009,PRD-075,2026-05-29,17.34,0.8352,2.0,G3_junior,6.8,96.3,71.099,7.427,0.981,0,0.035,0,MISSING_PART,test,reference
RUN-009811,WO-004906,P02,L03,MCH-016,PRD-024,2026-06-10,38.2,0.9292,11.5,G1_senior,7.6,85.8,56.242,3.12,0.841,0.0569,0.05,0,SOLDER_VOID,test,reference
RUN-004402,WO-002201,P02,L04,MCH-023,PRD-032,2025-12-19,25.84,1.0892,0.2,G3_junior,6.2,96.1,53.118,6.588,0.992,0.0308,0.04,0,CONTAMINATION,train,reference
RUN-001125,WO-000563,P02,L04,MCH-023,PRD-029,2025-09-05,35.95,1.1054,1.4,G3_junior,6.6,87.0,51.21,2.97,1.073,0.0885,0.065,1,SCRATCH,train,reference
RUN-006306,WO-003153,P01,L01,MCH-006,PRD-014,2026-02-18,15.49,1.1193,3.4,G2_mid,5.0,85.8,51.08,3.868,1.081,0.0352,0.04,0,SCRATCH,train,reference
RUN-000330,WO-000165,P03,L06,MCH-036,PRD-054,2025-08-11,19.2,0.895,1.2,G3_junior,6.3,71.4,53.697,3.601,0.776,0.1265,0.1,1,DIMENSION,train,reference
RUN-006224,WO-003112,P03,L05,MCH-028,PRD-079,2026-02-15,16.22,0.9685,0.2,G3_junior,3.3,71.4,50.49,3.107,0.972,0.0793,0.06,1,DIMENSION,train,reference
RUN-006543,WO-003272,P03,L06,MCH-035,PRD-066,2026-02-25,34.05,0.9034,0.6,G3_junior,7.6,88.6,55.793,3.355,0.867,0.0695,0.07,1,SOLDER_VOID,train,reference
RUN-003593,WO-001797,P02,L03,MCH-015,PRD-037,2025-11-24,23.71,0.9218,7.1,G2_mid,4.2,88.0,52.147,3.259,0.737,0.0435,0.04,0,SURFACE_DENT,train,reference
RUN-006456,WO-003228,P02,L03,MCH-013,PRD-066,2026-02-23,39.47,0.9705,12.8,G1_senior,7.6,88.6,53.337,3.616,1.033,0.069,0.05,0,SOLDER_VOID,train,reference
RUN-001285,WO-000643,P03,L06,MCH-033,PRD-061,2025-09-10,28.09,1.1644,2.1,G3_junior,4.8,76.8,55.225,3.174,0.974,0.0483,0.0625,1,CONTAMINATION,train,reference
RUN-003442,WO-001721,P01,L01,MCH-002,PRD-013,2025-11-19,32.66,1.0386,1.8,G3_junior,4.9,95.9,54.553,3.262,0.814,0.0507,0.0125,0,SURFACE_DENT,train,reference
RUN-005469,WO-002735,P03,L05,MCH-029,PRD-044,2026-01-22,27.88,1.1018,2.8,G3_junior,4.1,88.0,53.723,3.369,0.969,0.0193,0.04,0,CONTAMINATION,train,reference
RUN-000989,WO-000495,P03,L06,MCH-032,PRD-048,2025-09-01,25.92,0.9704,0.7,G3_junior,4.6,96.1,52.959,3.437,1.076,0.0223,0.04,0,SURFACE_DENT,train,reference
RUN-007741,WO-003871,P03,L06,MCH-032,PRD-010,2026-04-04,21.32,1.1872,0.2,G3_junior,6.9,97.0,46.711,3.344,0.822,0.0746,0.05,0,MISSING_PART,validation,reference
RUN-006503,WO-003252,P03,L05,MCH-026,PRD-015,2026-02-24,28.96,0.9118,1.7,G3_junior,8.8,92.1,54.221,3.301,0.758,0.0791,0.09,1,MISSING_PART,train,reference
RUN-011153,WO-005577,P03,L05,MCH-028,PRD-033,2026-07-23,18.69,1.1233,11.5,G1_senior,4.7,88.0,55.009,3.476,0.677,0.012,0.025,0,MISSING_PART,test,reference
RUN-000488,WO-000244,P02,L03,MCH-014,PRD-017,2025-08-16,24.17,1.0208,0.8,G3_junior,4.3,96.3,50.72,3.139,0.687,0,0.0,0,NONE,train,reference
RUN-005976,WO-002988,P03,L05,MCH-029,PRD-075,2026-02-07,30.75,1.1164,6.5,G2_mid,6.8,96.3,45.203,2.511,1.019,0.0431,0.04,0,DIMENSION,train,reference
RUN-007389,WO-003695,P03,L05,MCH-026,PRD-044,2026-03-24,15.27,1.0215,11.2,G1_senior,4.1,88.0,53.035,3.654,1.007,0.0398,0.016,0,CONTAMINATION,train,reference
RUN-005922,WO-002961,P03,L06,MCH-031,PRD-078,2026-02-05,32.63,0.8731,12.8,G1_senior,4.6,84.7,54.276,3.199,1.005,0,0.01,0,DIMENSION,train,reference
RUN-009156,WO-004578,P02,L04,MCH-021,PRD-052,2026-05-20,35.13,1.1256,0,G0_unknown,7.2,82.7,51.885,3.005,0.898,0.1067,0.1,1,SCRATCH,test,reference
RUN-003183,WO-001592,P03,L06,MCH-031,PRD-070,2025-11-10,15.85,0.888,0.7,G3_junior,3.9,87.4,56.468,3.57,0.886,0.032,0.048,0,CONTAMINATION,train,reference
RUN-007571,WO-003786,P02,L04,MCH-022,PRD-001,2026-03-30,24.58,1.0671,0,G0_unknown,8.2,89.9,53.83,3.028,0.995,0.0922,0.096,1,CONTAMINATION,validation,reference
RUN-000538,WO-000269,P02,L04,MCH-022,PRD-078,2025-08-18,30.07,0.9443,11.5,G1_senior,4.6,84.7,50.801,3.277,0.781,0,0.0,0,NONE,train,reference
RUN-001770,WO-000885,P03,L06,MCH-033,PRD-061,2025-09-25,19.24,0.9657,9.4,G1_senior,4.8,76.8,54.798,3.575,0.746,0.0064,0.04,0,NONE,train,reference
RUN-010274,WO-005137,P02,L04,MCH-020,PRD-017,2026-06-25,15.89,1.0547,11.8,G1_senior,4.3,96.3,50.026,2.73,0.791,0.0199,0.025,0,DIMENSION,test,reference
RUN-007721,WO-003861,P03,L05,MCH-028,PRD-006,2026-04-03,28.78,1.154,4.8,G2_mid,7.3,92.1,66.085,24.886,0.906,0.0995,0.06,1,MISSING_PART,validation,reference
RUN-004410,WO-002205,P03,L05,MCH-027,PRD-031,2025-12-19,34.04,0.8722,2.9,G3_junior,7.0,95.9,66.245,6.554,0.961,0.0566,0.04,0,SURFACE_DENT,train,reference
RUN-005376,WO-002688,P01,L01,MCH-004,PRD-061,2026-01-20,18.21,0.9231,2.3,G3_junior,4.8,76.8,54.437,3.337,0.889,0.0369,0.05,0,SCRATCH,train,reference
RUN-003992,WO-001996,P02,L03,MCH-013,PRD-063,2025-12-06,26.34,1.1018,1.6,G3_junior,5.7,84.5,65.738,7.47,0.652,0.0497,0.06,1,MISSING_PART,train,reference
RUN-006596,WO-003298,P01,L02,MCH-007,PRD-060,2026-02-27,28.01,1.1763,3.2,G2_mid,6.7,84.7,55.495,4.051,0.649,0.0209,0.064,1,SOLDER_VOID,train,reference
RUN-002622,WO-001311,P03,L06,MCH-033,PRD-054,2025-10-22,33.68,1.1752,2.3,G3_junior,6.3,71.4,72.623,8.043,0.959,0.0755,0.095,1,SCRATCH,train,reference
RUN-007498,WO-003749,P03,L05,MCH-025,PRD-062,2026-03-27,30.64,1.1722,3.4,G2_mid,6.8,71.4,52.434,3.248,0.823,0.122,0.112,1,DIMENSION,validation,reference
RUN-001074,WO-000537,P01,L02,MCH-012,PRD-022,2025-09-04,16.58,0.9109,6.1,G2_mid,4.3,85.8,57.188,3.576,0.642,0.0288,0.016,0,DIMENSION,train,reference
RUN-010940,WO-005470,P02,L04,MCH-020,PRD-078,2026-07-16,25.88,0.8862,8.2,G1_senior,4.6,84.7,53.609,9.564,0.912,0.0527,0.03,0,CONTAMINATION,test,reference
RUN-009338,WO-004669,P02,L04,MCH-022,PRD-035,2026-05-26,21.95,1.0973,14.6,G1_senior,4.3,84.7,53.721,3.004,0.884,0,0.0125,0,CONTAMINATION,test,reference
RUN-002414,WO-001207,P02,L04,MCH-019,PRD-029,2025-10-16,32.78,1.0735,18,G1_senior,6.6,87.0,53.634,3.251,0.983,0.053,0.0375,0,MISSING_PART,train,reference
RUN-003418,WO-001709,P02,L03,MCH-018,PRD-073,2025-11-18,23.92,0.8893,2.9,G3_junior,3.4,87.4,53.764,3.171,0.756,0.0019,0.01,0,SURFACE_DENT,train,reference
RUN-006794,WO-003397,P03,L05,MCH-028,PRD-010,2026-03-05,33.87,1.0128,0.2,G3_junior,6.9,97.0,63.939,5.301,0.88,0.0378,0.0375,0,DIMENSION,train,reference
RUN-003288,WO-001644,P03,L05,MCH-025,PRD-025,2025-11-13,21.85,0.871,2.2,G3_junior,3.5,87.0,52.083,3.664,0.919,0.0267,0.02,0,SURFACE_DENT,train,reference
RUN-011385,WO-005693,P01,L02,MCH-012,PRD-029,2026-07-31,29.34,0.9898,2.9,G3_junior,6.6,87.0,56.082,3.81,0.704,0.0447,0.055,1,SOLDER_VOID,test,reference
RUN-007087,WO-003544,P01,L01,MCH-006,PRD-079,2026-03-15,20.0,1.047,7.2,G2_mid,3.3,71.4,45.685,3.342,0.672,0,0.01,0,SURFACE_DENT,train,reference
RUN-010846,WO-005423,P01,L01,MCH-004,PRD-050,2026-07-14,22.06,1.1508,3.4,G2_mid,5.5,88.6,53.989,3.331,0.651,0.0146,0.04,0,CONTAMINATION,test,reference
RUN-008813,WO-004407,P01,L01,MCH-001,PRD-047,2026-05-09,22.31,0.8858,3.2,G2_mid,6.4,95.9,52.478,3.347,0.93,0,0.02,0,CONTAMINATION,validation,reference
RUN-008546,WO-004273,P02,L03,MCH-017,PRD-066,2026-04-30,22.91,0.9473,4.6,G2_mid,7.6,88.6,52.882,3.174,0.843,0,0.0625,1,SURFACE_DENT,validation,reference
RUN-002799,WO-001400,P03,L06,MCH-032,PRD-022,2025-10-28,24.55,1.1212,3.3,G2_mid,4.3,85.8,53.224,3.615,0.659,0.0056,0.02,0,SCRATCH,train,reference
RUN-009324,WO-004662,P01,L02,MCH-009,PRD-024,2026-05-26,34.78,1.0,0.2,G3_junior,7.6,85.8,60.683,16.53,0.659,0.1533,0.12,1,CONTAMINATION,test,reference
RUN-001985,WO-000993,P03,L05,MCH-026,PRD-007,2025-10-02,18.61,0.8256,11.2,G1_senior,3.9,88.0,58.293,3.388,1.067,0.0627,0.02,0,DIMENSION,train,reference
RUN-004358,WO-002179,P02,L03,MCH-018,PRD-037,2025-12-18,20.05,1.1376,0.2,G3_junior,4.2,88.0,53.085,3.14,0.801,0.029,0.032,0,SURFACE_DENT,train,reference
RUN-010669,WO-005335,P01,L01,MCH-004,PRD-032,2026-07-08,19.6,1.043,3.3,G2_mid,6.2,96.1,52.751,3.173,0.801,0.0427,0.02,0,CONTAMINATION,test,reference
RUN-004810,WO-002405,P02,L03,MCH-015,PRD-017,2026-01-01,21.55,0.986,7.0,G2_mid,4.3,96.3,52.233,3.351,1.069,0,0.032,0,SCRATCH,train,reference
RUN-004573,WO-002287,P01,L01,MCH-003,PRD-059,2025-12-25,27.72,1.0608,1.0,G3_junior,5.9,88.6,52.577,3.832,0.968,0.096,0.05,0,SCRATCH,train,reference
RUN-008332,WO-004166,P02,L03,MCH-016,PRD-044,2026-04-23,12.89,0.8771,7.0,G2_mid,4.1,88.0,55.328,3.188,1.026,0.0195,0.04,0,SOLDER_VOID,validation,reference
RUN-007814,WO-003907,P01,L02,MCH-008,PRD-060,2026-04-07,23.65,0.8792,1.4,G3_junior,6.7,84.7,50.381,2.995,0.972,0.059,0.07,1,SOLDER_VOID,validation,reference
RUN-007892,WO-003946,P02,L03,MCH-016,PRD-023,2026-04-09,14.14,0.9381,8.9,G1_senior,5.0,85.8,52.599,3.104,0.958,0.0676,0.04,0,SCRATCH,validation,reference
RUN-004063,WO-002032,P01,L01,MCH-004,PRD-013,2025-12-09,18.11,1.0684,12.8,G1_senior,4.9,95.9,50.488,3.048,0.873,0.0265,0.02,0,SOLDER_VOID,train,reference
RUN-008524,WO-004262,P03,L05,MCH-027,PRD-025,2026-04-29,17.68,1.1756,11.5,G1_senior,3.5,87.0,51.712,2.787,0.952,0.0054,0.016,0,MISSING_PART,validation,reference
RUN-010404,WO-005202,P03,L05,MCH-027,PRD-040,2026-06-29,20.07,0.9372,7.0,G2_mid,8.4,82.7,51.883,3.214,0.987,0.0924,0.1,1,CONTAMINATION,test,reference
RUN-003902,WO-001951,P03,L05,MCH-028,PRD-039,2025-12-03,21.51,0.8587,15.7,G1_senior,5.6,96.1,60.346,5.549,0.924,0.0192,0.016,0,DIMENSION,train,reference
RUN-009262,WO-004631,P03,L06,MCH-032,PRD-056,2026-05-23,24.47,0.9873,2.6,G3_junior,4.3,97.0,52.358,3.075,0.693,0.023,0.0125,0,SOLDER_VOID,test,reference
RUN-003163,WO-001582,P02,L03,MCH-016,PRD-057,2025-11-10,31.64,0.9793,10.6,G1_senior,5.6,88.6,53.018,3.305,0.689,0.0702,0.056,1,DIMENSION,train,reference
RUN-002450,WO-001225,P02,L04,MCH-019,PRD-004,2025-10-17,26.26,1.1724,2.7,G3_junior,3.9,95.9,55.69,3.408,1.072,0,0.0375,0,SOLDER_VOID,train,reference
RUN-002786,WO-001393,P02,L04,MCH-019,PRD-036,2025-10-28,33.13,1.0617,0.6,G3_junior,4.1,87.0,56.419,3.135,1.082,0,0.0375,0,CONTAMINATION,train,reference
RUN-008520,WO-004260,P03,L05,MCH-028,PRD-029,2026-04-29,22.4,0.8918,1.2,G3_junior,6.6,87.0,54.558,3.446,0.753,0.0544,0.075,1,SURFACE_DENT,validation,reference
RUN-001249,WO-000625,P03,L06,MCH-035,PRD-066,2025-09-09,22.19,0.8532,0.2,G3_junior,7.6,88.6,55.689,3.406,0.707,0.0663,0.08,1,CONTAMINATION,train,reference
RUN-001048,WO-000524,P02,L03,MCH-013,PRD-058,2025-09-03,27.51,1.0657,2.3,G3_junior,8.8,71.4,52.368,3.177,0.809,0.1588,0.128,1,DIMENSION,train,reference
RUN-000182,WO-000091,P01,L01,MCH-003,PRD-072,2025-08-07,22.08,0.9923,3.0,G3_junior,4.1,84.7,53.975,3.354,0.671,0.0118,0.03,0,SOLDER_VOID,train,reference
RUN-011010,WO-005505,P02,L03,MCH-015,PRD-057,2026-07-19,18.96,0.8674,1.2,G3_junior,5.6,88.6,47.802,3.082,0.862,0.0701,0.0625,1,SOLDER_VOID,test,reference
RUN-005727,WO-002864,P03,L06,MCH-034,PRD-061,2026-01-30,32.77,1.1293,7.2,G2_mid,4.8,76.8,50.426,2.946,1.032,0.0535,0.048,0,SURFACE_DENT,train,reference
RUN-006524,WO-003262,P01,L02,MCH-012,PRD-001,2026-02-25,26.27,1.1693,6.5,G2_mid,8.2,89.9,56.399,3.683,0.926,0.1055,0.08,1,DIMENSION,train,reference
RUN-010710,WO-005355,P01,L02,MCH-011,PRD-036,2026-07-09,19.59,1.1114,2.7,G3_junior,4.1,87.0,50.188,2.917,0.691,0.0446,0.05,0,DIMENSION,test,reference
RUN-000669,WO-000335,P01,L02,MCH-009,PRD-030,2025-08-22,26.02,1.1693,3.4,G2_mid,3.6,76.8,52.683,3.383,0.919,0.0603,0.04,0,DIMENSION,train,reference
RUN-005512,WO-002756,P03,L06,MCH-031,PRD-056,2026-01-23,19.51,1.1371,0.7,G3_junior,4.3,97.0,56.006,4.081,0.973,0.0015,0.0,0,NONE,train,reference
RUN-004618,WO-002309,P01,L02,MCH-010,PRD-069,2025-12-26,29.31,0.8965,0.6,G3_junior,10,88.6,53.502,3.09,0.757,0.1083,0.12,1,SURFACE_DENT,train,reference
