run_id,work_order_id,plant_id,line_id,machine_id,product_id,feature_date,setup_minutes,speed_ratio,operator_experience_years,operator_fairness_group,product_complexity_score,supplier_quality_score,avg_temperature_24h,max_vibration_24h,line_utilization_rate,previous_defect_rate_7d,defect_rate,high_defect_risk,dominant_defect_code,split
RUN-006989,WO-003495,P01,L01,MCH-002,PRD-032,2026-03-12,29.27,0.9039,11.8,G1_senior,6.2,96.1,52.562,3.06,0.959,0.0045,0.0,0,NONE,train
RUN-006990,WO-003495,P01,L01,MCH-001,PRD-032,2026-03-12,28.5,0.9101,1.7,G3_junior,6.2,96.1,56.46,3.335,0.749,0.021,0.04,0,SURFACE_DENT,train
RUN-006991,WO-003496,P01,L01,MCH-001,PRD-061,2026-03-12,15.39,0.9957,0.2,G3_junior,4.8,76.8,56.46,3.335,0.85,0.057,0.056,1,SOLDER_VOID,train
RUN-006992,WO-003496,P01,L01,MCH-006,PRD-061,2026-03-12,16.78,1.0842,0.2,G3_junior,4.8,76.8,49.996,3.306,0.875,0.0512,0.075,1,SCRATCH,train
RUN-006993,WO-003497,P01,L02,MCH-010,PRD-002,2026-03-12,16.34,1.1269,7.2,G2_mid,5.3,88.0,51.608,3.313,0.691,0.0799,0.05,0,SCRATCH,train
RUN-006994,WO-003497,P01,L02,MCH-012,PRD-002,2026-03-12,16.84,0.9483,1.7,G3_junior,5.3,88.0,54.094,3.674,1.044,0.0235,0.03,0,SURFACE_DENT,train
RUN-006995,WO-003498,P01,L02,MCH-012,PRD-002,2026-03-12,30.92,0.9178,0.2,G3_junior,5.3,88.0,54.094,3.674,0.982,0.0985,0.05,0,SURFACE_DENT,train
RUN-006996,WO-003498,P01,L02,MCH-010,PRD-002,2026-03-12,33.9,0.9738,0,G0_unknown,5.3,88.0,51.608,3.313,0.687,0.0657,0.035,0,DIMENSION,train
RUN-006997,WO-003499,P01,L02,MCH-008,PRD-002,2026-03-12,32.09,1.0376,3.4,G2_mid,5.3,88.0,50.256,2.867,0.786,0.0471,0.05,1,DIMENSION,train
RUN-006998,WO-003499,P01,L02,MCH-010,PRD-002,2026-03-12,31.95,0.949,7.6,G2_mid,5.3,88.0,51.608,3.313,1.098,0.0266,0.04,0,CONTAMINATION,train
RUN-007023,WO-003512,P01,L01,MCH-004,PRD-052,2026-03-13,35.44,1.0278,2.8,G3_junior,7.2,82.7,51.946,3.649,0.945,0.0975,0.09,1,SCRATCH,train
RUN-007024,WO-003512,P01,L01,MCH-006,PRD-052,2026-03-13,29.77,0.9587,3.1,G2_mid,7.2,82.7,51.684,3.274,1.094,0.0665,0.085,1,NONE,train
RUN-007025,WO-003513,P01,L01,MCH-002,PRD-032,2026-03-13,25.52,0.9154,0.7,G3_junior,6.2,96.1,50.981,3.088,0.885,0.0538,0.05,0,MISSING_PART,train
RUN-007026,WO-003513,P01,L01,MCH-005,PRD-032,2026-03-13,32.62,1.1545,2.3,G3_junior,6.2,96.1,50.118,3.179,0.653,0.0222,0.03,0,SCRATCH,train
RUN-007027,WO-003514,P01,L01,MCH-003,PRD-074,2026-03-13,33.66,0.8689,0.6,G3_junior,6.4,95.9,52.576,3.618,0.627,0,0.01,0,MISSING_PART,train
RUN-007028,WO-003514,P01,L01,MCH-002,PRD-074,2026-03-13,31.32,0.8854,0.5,G3_junior,6.4,95.9,50.981,3.088,0.745,0.0398,0.04,0,SOLDER_VOID,train
RUN-007029,WO-003515,P01,L02,MCH-012,PRD-029,2026-03-13,26.32,1.0769,6.5,G2_mid,6.6,87.0,54.497,3.795,0.76,0.0406,0.055,1,DIMENSION,train
RUN-007030,WO-003515,P01,L02,MCH-011,PRD-029,2026-03-13,26.11,0.9993,2.0,G3_junior,6.6,87.0,53.415,2.949,1.08,0.0606,0.0625,1,SCRATCH,train
RUN-007031,WO-003516,P01,L02,MCH-010,PRD-024,2026-03-13,27.86,1.0851,1.4,G3_junior,7.6,85.8,53.709,3.346,1.052,0.0671,0.08,1,SOLDER_VOID,train
RUN-007032,WO-003516,P01,L02,MCH-008,PRD-024,2026-03-13,30.79,0.9832,0,G0_unknown,7.6,85.8,49.527,2.914,1.064,0.1151,0.1125,1,SCRATCH,train
RUN-007033,WO-003517,P01,L02,MCH-011,PRD-024,2026-03-13,26.45,0.9562,11.8,G1_senior,7.6,85.8,53.415,2.949,0.776,0.0629,0.056,1,SOLDER_VOID,train
RUN-007034,WO-003517,P01,L02,MCH-009,PRD-024,2026-03-13,26.43,1.0362,0.2,G3_junior,7.6,85.8,49.969,3.525,0.716,0.0977,0.095,1,SURFACE_DENT,train
RUN-007059,WO-003530,P01,L01,MCH-002,PRD-072,2026-03-14,22.92,0.8983,1.0,G3_junior,4.1,84.7,49.95,2.925,0.717,0.0105,0.03,0,DIMENSION,train
RUN-007060,WO-003530,P01,L01,MCH-005,PRD-072,2026-03-14,24.2,0.8839,0.6,G3_junior,4.1,84.7,46.294,2.952,0.772,0.0352,0.04,0,DIMENSION,train
RUN-007061,WO-003531,P01,L02,MCH-010,PRD-030,2026-03-14,27.79,1.1307,2.9,G3_junior,3.6,76.8,49.261,2.893,0.948,0.0912,0.06,1,SCRATCH,train
RUN-007062,WO-003531,P01,L02,MCH-009,PRD-030,2026-03-14,28.92,0.9514,2.8,G3_junior,3.6,76.8,48.868,2.744,0.965,0.0694,0.05,0,MISSING_PART,train
RUN-007083,WO-003542,P01,L01,MCH-004,PRD-072,2026-03-15,21.69,1.1344,11.5,G1_senior,4.1,84.7,47.95,2.878,1.053,0.0732,0.024,0,NONE,train
RUN-007084,WO-003542,P01,L01,MCH-001,PRD-072,2026-03-15,20.52,1.1785,4.8,G2_mid,4.1,84.7,47.394,3.233,1.015,0.1082,0.065,1,CONTAMINATION,train
RUN-007085,WO-003543,P01,L01,MCH-003,PRD-079,2026-03-15,19.47,1.1029,0.6,G3_junior,3.3,71.4,49.417,3.074,1.08,0.0882,0.072,1,SOLDER_VOID,train
RUN-007086,WO-003543,P01,L01,MCH-006,PRD-079,2026-03-15,21.31,0.8619,7.1,G2_mid,3.3,71.4,45.685,3.342,1.084,0.0385,0.05,0,SCRATCH,train
RUN-007087,WO-003544,P01,L01,MCH-006,PRD-079,2026-03-15,20.0,1.047,7.2,G2_mid,3.3,71.4,45.685,3.342,0.672,0,0.01,0,SURFACE_DENT,train
RUN-007088,WO-003544,P01,L01,MCH-001,PRD-079,2026-03-15,23.81,0.9558,9.4,G1_senior,3.3,71.4,47.394,3.233,0.723,0.0324,0.03,0,MISSING_PART,train
RUN-007101,WO-003551,P01,L01,MCH-003,PRD-051,2026-03-16,33.64,1.2036,10.6,G1_senior,6.9,96.1,52.439,3.104,0.828,0.0778,0.03,0,SOLDER_VOID,train
RUN-007102,WO-003551,P01,L01,MCH-002,PRD-051,2026-03-16,30.31,1.0975,3.0,G3_junior,6.9,96.1,52.987,3.569,1.025,0.0774,0.04,0,DIMENSION,train
RUN-007103,WO-003552,P01,L01,MCH-003,PRD-051,2026-03-16,39.06,0.828,1.6,G3_junior,6.9,96.1,52.439,3.104,0.774,0.0191,0.04,0,CONTAMINATION,train
RUN-007104,WO-003552,P01,L01,MCH-002,PRD-051,2026-03-16,37.29,0.8889,0.6,G3_junior,6.9,96.1,52.987,3.569,0.814,0.0408,0.05,0,SOLDER_VOID,train
RUN-007105,WO-003553,P01,L01,MCH-001,PRD-051,2026-03-16,27.56,1.0186,7.1,G2_mid,6.9,96.1,54.069,8.058,0.67,0,0.025,0,SURFACE_DENT,train
RUN-007106,WO-003553,P01,L01,MCH-003,PRD-051,2026-03-16,25.65,0.8839,1.0,G3_junior,6.9,96.1,52.439,3.104,1.035,0.0293,0.04,0,SURFACE_DENT,train
RUN-007107,WO-003554,P01,L02,MCH-012,PRD-035,2026-03-16,29.69,1.1477,0.7,G3_junior,4.3,84.7,55.628,3.442,1.045,0.034,0.04,0,SURFACE_DENT,train
RUN-007108,WO-003554,P01,L02,MCH-010,PRD-035,2026-03-16,30.53,1.0113,7.6,G2_mid,4.3,84.7,51.694,3.25,0.972,0.0212,0.02,0,MISSING_PART,train
RUN-007109,WO-003555,P01,L02,MCH-008,PRD-035,2026-03-16,17.11,0.9825,2.7,G3_junior,4.3,84.7,51.212,2.97,0.773,0.0365,0.03,0,SURFACE_DENT,train
RUN-007110,WO-003555,P01,L02,MCH-009,PRD-035,2026-03-16,17.51,0.9123,2.7,G3_junior,4.3,84.7,50.316,2.906,0.81,0,0.035,0,CONTAMINATION,train
RUN-007111,WO-003556,P01,L02,MCH-012,PRD-035,2026-03-16,17.14,1.1132,6.1,G2_mid,4.3,84.7,55.628,3.442,0.998,0.0101,0.04,0,SURFACE_DENT,train
RUN-007112,WO-003556,P01,L02,MCH-009,PRD-035,2026-03-16,19.9,1.1398,2.3,G3_junior,4.3,84.7,50.316,2.906,0.885,0,0.0,0,NONE,train
RUN-007137,WO-003569,P01,L01,MCH-001,PRD-014,2026-03-17,17.91,1.1008,5.8,G2_mid,5.0,85.8,51.991,2.941,0.752,0.0623,0.05,0,SURFACE_DENT,train
RUN-007138,WO-003569,P01,L01,MCH-002,PRD-014,2026-03-17,14.99,0.8347,2.8,G3_junior,5.0,85.8,52.41,3.354,1.028,0,0.045,0,SCRATCH,train
RUN-007139,WO-003570,P01,L01,MCH-004,PRD-079,2026-03-17,32.11,1.1202,1.4,G3_junior,3.3,71.4,49.812,3.273,0.919,0.1004,0.06,1,DIMENSION,train
RUN-007140,WO-003570,P01,L01,MCH-005,PRD-079,2026-03-17,28.76,0.9197,0,G0_unknown,3.3,71.4,51.805,2.756,0.849,0.0893,0.06,1,SOLDER_VOID,train
RUN-007141,WO-003571,P01,L01,MCH-005,PRD-079,2026-03-17,26.83,1.1357,3.0,G3_junior,3.3,71.4,51.805,2.756,1.072,0.0488,0.04,0,DIMENSION,train
RUN-007142,WO-003571,P01,L01,MCH-003,PRD-079,2026-03-17,30.34,0.9803,0.2,G3_junior,3.3,71.4,52.788,3.089,0.899,0.1516,0.06,1,CONTAMINATION,train
RUN-007143,WO-003572,P01,L02,MCH-011,PRD-064,2026-03-17,24.21,1.1018,0.5,G3_junior,4.9,89.9,51.064,3.278,1.067,0.0793,0.04,1,MISSING_PART,train
RUN-007144,WO-003572,P01,L02,MCH-007,PRD-064,2026-03-17,25.17,1.1721,2.9,G3_junior,4.9,89.9,55.674,3.588,0.744,0.0268,0.05,0,SCRATCH,train
RUN-007145,WO-003573,P01,L02,MCH-008,PRD-064,2026-03-17,15.42,0.9921,7.2,G2_mid,4.9,89.9,50.008,2.633,0.951,0.0698,0.04,0,NONE,train
RUN-007146,WO-003573,P01,L02,MCH-011,PRD-064,2026-03-17,20.48,1.0083,7.1,G2_mid,4.9,89.9,51.064,3.278,0.706,0.0612,0.03,0,SOLDER_VOID,train
RUN-007147,WO-003574,P01,L02,MCH-009,PRD-069,2026-03-17,21.97,0.8957,1.3,G3_junior,10,88.6,49.74,3.259,0.911,0.1387,0.1125,1,SOLDER_VOID,train
RUN-007148,WO-003574,P01,L02,MCH-011,PRD-069,2026-03-17,22.57,1.172,11.2,G1_senior,10,88.6,51.064,3.278,1.034,0.0662,0.08,1,MISSING_PART,train
RUN-007173,WO-003587,P01,L01,MCH-003,PRD-051,2026-03-18,20.63,1.0502,0,G0_unknown,6.9,96.1,53.041,3.331,0.663,0.0667,0.055,1,SCRATCH,train
RUN-007174,WO-003587,P01,L01,MCH-006,PRD-051,2026-03-18,18.17,1.1312,1.2,G3_junior,6.9,96.1,50.954,3.374,0.894,0.0089,0.04,0,SURFACE_DENT,train
RUN-007175,WO-003588,P01,L01,MCH-004,PRD-051,2026-03-18,43.04,1.053,7.1,G2_mid,6.9,96.1,51.108,2.829,0.972,0.0502,0.04,0,SCRATCH,train
RUN-007176,WO-003588,P01,L01,MCH-006,PRD-051,2026-03-18,39.31,1.2208,1.6,G3_junior,6.9,96.1,50.954,3.374,1.043,0.0231,0.05,0,CONTAMINATION,train
RUN-007177,WO-003589,P01,L01,MCH-001,PRD-051,2026-03-18,24.85,1.0674,2.3,G3_junior,6.9,96.1,53.471,3.406,1.074,0.0672,0.04,0,SURFACE_DENT,train
RUN-007178,WO-003589,P01,L01,MCH-005,PRD-051,2026-03-18,25.87,0.9577,5.8,G2_mid,6.9,96.1,51.946,9.707,0.836,0.0397,0.056,1,SCRATCH,train
RUN-007179,WO-003590,P01,L02,MCH-010,PRD-035,2026-03-18,18.9,1.0498,2.3,G3_junior,4.3,84.7,54.037,3.965,1.083,0.0777,0.04,0,SOLDER_VOID,train
RUN-007180,WO-003590,P01,L02,MCH-007,PRD-035,2026-03-18,16.85,1.12,3.1,G2_mid,4.3,84.7,51.693,3.131,1.084,0.0411,0.05,0,SURFACE_DENT,train
RUN-007181,WO-003591,P01,L02,MCH-011,PRD-035,2026-03-18,10.48,0.9921,11.8,G1_senior,4.3,84.7,51.681,3.409,1.038,0.0505,0.02,0,SURFACE_DENT,train
RUN-007182,WO-003591,P01,L02,MCH-012,PRD-035,2026-03-18,14.39,0.9909,0.2,G3_junior,4.3,84.7,54.159,3.653,0.665,0,0.025,0,NONE,train
RUN-007183,WO-003592,P01,L02,MCH-007,PRD-035,2026-03-18,27.59,0.9117,2.8,G3_junior,4.3,84.7,51.693,3.131,0.688,0.0379,0.03,0,SURFACE_DENT,train
RUN-007184,WO-003592,P01,L02,MCH-012,PRD-035,2026-03-18,31.04,0.9174,14.6,G1_senior,4.3,84.7,54.159,3.653,0.969,0,0.0,0,NONE,train
RUN-007209,WO-003605,P01,L01,MCH-006,PRD-009,2026-03-19,29.98,1.0602,2.8,G3_junior,5.0,76.8,51.127,2.894,0.666,0.0891,0.08,1,SOLDER_VOID,train
RUN-007210,WO-003605,P01,L01,MCH-003,PRD-009,2026-03-19,27.54,0.8543,0.8,G3_junior,5.0,76.8,52.63,2.836,0.835,0.0916,0.075,1,CONTAMINATION,train
RUN-007211,WO-003606,P01,L01,MCH-006,PRD-009,2026-03-19,20.87,0.8801,0.7,G3_junior,5.0,76.8,51.127,2.894,0.892,0.11,0.065,1,SCRATCH,train
RUN-007212,WO-003606,P01,L01,MCH-005,PRD-009,2026-03-19,22.29,1.0864,1.0,G3_junior,5.0,76.8,50.965,2.672,0.908,0.0835,0.1,1,DIMENSION,train
RUN-007213,WO-003607,P01,L01,MCH-006,PRD-009,2026-03-19,28.09,1.0835,2.0,G3_junior,5.0,76.8,51.127,2.894,0.731,0.0655,0.08,1,DIMENSION,train
RUN-007214,WO-003607,P01,L01,MCH-004,PRD-009,2026-03-19,30.99,0.9124,7.0,G2_mid,5.0,76.8,53.818,3.047,0.816,0.1069,0.064,1,SCRATCH,train
RUN-007215,WO-003608,P01,L02,MCH-008,PRD-066,2026-03-19,23.34,1.1708,2.3,G3_junior,7.6,88.6,49.288,2.783,0.764,0.0905,0.075,1,SCRATCH,train
RUN-007216,WO-003608,P01,L02,MCH-007,PRD-066,2026-03-19,23.04,1.0599,2.7,G3_junior,7.6,88.6,53.631,3.043,0.989,0.0717,0.06,1,DIMENSION,train
RUN-007217,WO-003609,P01,L02,MCH-012,PRD-066,2026-03-19,30.42,1.0088,1.0,G3_junior,7.6,88.6,59.595,3.526,0.642,0.0996,0.112,1,SOLDER_VOID,train
RUN-007218,WO-003609,P01,L02,MCH-008,PRD-066,2026-03-19,26.23,0.9338,1.8,G3_junior,7.6,88.6,49.288,2.783,0.828,0.0112,0.06,1,DIMENSION,train
RUN-007219,WO-003610,P01,L02,MCH-007,PRD-066,2026-03-19,35.6,1.0239,2.1,G3_junior,7.6,88.6,53.631,3.043,0.893,0.0509,0.0625,1,CONTAMINATION,train
RUN-007220,WO-003610,P01,L02,MCH-008,PRD-066,2026-03-19,38.55,0.8563,1.0,G3_junior,7.6,88.6,49.288,2.783,0.817,0.0445,0.06,1,SCRATCH,train
RUN-007245,WO-003623,P01,L01,MCH-006,PRD-029,2026-03-20,32.32,1.0891,8.9,G1_senior,6.6,87.0,51.428,3.291,0.954,0.0095,0.025,0,DIMENSION,train
RUN-007246,WO-003623,P01,L01,MCH-002,PRD-029,2026-03-20,29.32,1.1361,2.3,G3_junior,6.6,87.0,50.784,3.077,0.985,0.0721,0.08,1,SURFACE_DENT,train
RUN-007247,WO-003624,P01,L01,MCH-004,PRD-029,2026-03-20,34.25,0.9129,3.3,G2_mid,6.6,87.0,48.234,2.863,0.889,0.0295,0.06,1,SCRATCH,train
RUN-007248,WO-003624,P01,L01,MCH-005,PRD-029,2026-03-20,33.9,0.8286,7.0,G2_mid,6.6,87.0,54.946,2.625,1.043,0.0172,0.048,0,SCRATCH,train
RUN-007249,WO-003625,P01,L01,MCH-005,PRD-080,2026-03-20,24.11,1.0059,2.3,G3_junior,5.2,84.5,54.946,2.625,0.926,0.1004,0.0625,1,SURFACE_DENT,train
RUN-007250,WO-003625,P01,L01,MCH-001,PRD-080,2026-03-20,20.98,1.0581,2.8,G3_junior,5.2,84.5,52.722,3.284,0.807,0.0555,0.05,0,CONTAMINATION,train
RUN-007251,WO-003626,P01,L02,MCH-008,PRD-045,2026-03-20,22.28,1.0935,3.4,G2_mid,2.5,97.0,49.526,2.976,0.759,0.0228,0.01,0,MISSING_PART,train
RUN-007252,WO-003626,P01,L02,MCH-011,PRD-045,2026-03-20,22.54,1.1682,1.2,G3_junior,2.5,97.0,49.319,2.85,1.038,0.0447,0.02,0,SCRATCH,train
RUN-007253,WO-003627,P01,L02,MCH-009,PRD-045,2026-03-20,20.29,1.1044,12.8,G1_senior,2.5,97.0,51.528,2.817,0.969,0.0594,0.04,0,DIMENSION,train
RUN-007254,WO-003627,P01,L02,MCH-007,PRD-045,2026-03-20,16.73,0.9069,2.8,G3_junior,2.5,97.0,54.932,3.674,0.796,0,0.0,0,NONE,train
RUN-007255,WO-003628,P01,L02,MCH-012,PRD-037,2026-03-20,21.94,1.0051,2.8,G3_junior,4.2,88.0,55.17,3.487,1.072,0.0328,0.008,0,DIMENSION,train
RUN-007256,WO-003628,P01,L02,MCH-007,PRD-037,2026-03-20,23.55,0.8909,3.4,G2_mid,4.2,88.0,54.932,3.674,0.974,0.0315,0.0375,0,NONE,train
RUN-007281,WO-003641,P01,L01,MCH-005,PRD-066,2026-03-21,30.41,1.1181,2.8,G3_junior,7.6,88.6,45.898,2.784,0.755,0.0212,0.05,0,SCRATCH,train
RUN-007282,WO-003641,P01,L01,MCH-001,PRD-066,2026-03-21,29.1,0.8739,1.0,G3_junior,7.6,88.6,47.95,3.093,1.069,0.0743,0.072,1,SOLDER_VOID,train
RUN-007283,WO-003642,P01,L02,MCH-012,PRD-001,2026-03-21,27.71,1.0101,0.6,G3_junior,8.2,89.9,50.544,3.759,0.625,0.0593,0.08,1,SOLDER_VOID,train
RUN-007284,WO-003642,P01,L02,MCH-011,PRD-001,2026-03-21,26.83,1.1433,7.2,G2_mid,8.2,89.9,47.89,2.69,0.737,0.0272,0.0375,0,SCRATCH,train
RUN-007285,WO-003643,P01,L02,MCH-012,PRD-011,2026-03-21,21.4,1.1946,1.2,G3_junior,1.4,71.0,50.544,3.759,0.983,0,0.0375,0,SOLDER_VOID,train
RUN-007286,WO-003643,P01,L02,MCH-011,PRD-011,2026-03-21,20.83,0.8969,1.7,G3_junior,1.4,71.0,47.89,2.69,0.724,0.0271,0.048,0,SOLDER_VOID,train
RUN-007287,WO-003644,P01,L02,MCH-012,PRD-011,2026-03-21,15.23,0.8659,2.7,G3_junior,1.4,71.0,50.544,3.759,1.013,0,0.016,0,SCRATCH,train
RUN-007288,WO-003644,P01,L02,MCH-008,PRD-011,2026-03-21,13.68,1.0599,2.3,G3_junior,1.4,71.0,48.227,2.583,0.868,0.0325,0.035,0,DIMENSION,train
RUN-007301,WO-003651,P01,L01,MCH-003,PRD-059,2026-03-22,18.94,0.9024,0.7,G3_junior,5.9,88.6,49.248,3.176,0.665,0.0457,0.055,1,MISSING_PART,train
RUN-007302,WO-003651,P01,L01,MCH-002,PRD-059,2026-03-22,24.67,0.9854,18,G1_senior,5.9,88.6,49.889,3.519,0.907,0.0177,0.03,0,DIMENSION,train
RUN-007303,WO-003652,P01,L01,MCH-005,PRD-028,2026-03-22,30.27,0.8932,2.8,G3_junior,6.4,97.0,44.968,2.467,1.079,0.0493,0.025,0,MISSING_PART,train
RUN-007304,WO-003652,P01,L01,MCH-003,PRD-028,2026-03-22,27.01,1.1315,2.3,G3_junior,6.4,97.0,49.248,3.176,0.668,0,0.015,0,MISSING_PART,train
RUN-007305,WO-003653,P01,L01,MCH-006,PRD-028,2026-03-22,29.98,1.0814,1.3,G3_junior,6.4,97.0,48.021,2.883,0.82,0.0069,0.04,0,SOLDER_VOID,train
RUN-007306,WO-003653,P01,L01,MCH-005,PRD-028,2026-03-22,30.76,0.9433,5.8,G2_mid,6.4,97.0,44.968,2.467,0.832,0.0777,0.04,0,MISSING_PART,train
RUN-007307,WO-003654,P01,L02,MCH-008,PRD-024,2026-03-22,27.02,1.0143,1.7,G3_junior,7.6,85.8,43.553,2.514,0.758,0.094,0.08,1,SOLDER_VOID,train
RUN-007308,WO-003654,P01,L02,MCH-011,PRD-024,2026-03-22,29.19,1.0185,0.7,G3_junior,7.6,85.8,48.133,3.132,0.643,0.1193,0.09,1,SURFACE_DENT,train
RUN-007309,WO-003655,P01,L02,MCH-009,PRD-024,2026-03-22,28.83,0.8206,0.2,G3_junior,7.6,85.8,48.315,3.437,0.919,0.0978,0.105,1,DIMENSION,train
RUN-007310,WO-003655,P01,L02,MCH-008,PRD-024,2026-03-22,30.72,0.9191,1.7,G3_junior,7.6,85.8,43.553,2.514,0.655,0.0748,0.1,1,DIMENSION,train
RUN-007311,WO-003656,P01,L02,MCH-012,PRD-024,2026-03-22,36.56,0.8669,0,G0_unknown,7.6,85.8,53.308,7.393,0.776,0.1406,0.1,1,CONTAMINATION,train
RUN-007312,WO-003656,P01,L02,MCH-011,PRD-024,2026-03-22,38.8,0.8829,10.6,G1_senior,7.6,85.8,48.133,3.132,0.809,0.0758,0.05,0,SOLDER_VOID,train
RUN-007329,WO-003665,P01,L01,MCH-002,PRD-080,2026-03-23,28.18,0.9736,11.8,G1_senior,5.2,84.5,52.231,2.902,0.904,0.0257,0.0375,0,SCRATCH,train
RUN-007330,WO-003665,P01,L01,MCH-001,PRD-080,2026-03-23,29.16,0.8827,0,G0_unknown,5.2,84.5,58.362,3.889,0.666,0.1049,0.0625,1,DIMENSION,train
RUN-007331,WO-003666,P01,L01,MCH-006,PRD-080,2026-03-23,16.85,1.1226,4.8,G2_mid,5.2,84.5,52.316,3.736,0.706,0.0478,0.032,0,SURFACE_DENT,train
RUN-007332,WO-003666,P01,L01,MCH-004,PRD-080,2026-03-23,12.74,1.1144,1.0,G3_junior,5.2,84.5,53.027,3.009,1.096,0.0559,0.05,0,DIMENSION,train
RUN-007333,WO-003667,P01,L01,MCH-003,PRD-080,2026-03-23,20.0,1.1572,1.3,G3_junior,5.2,84.5,51.553,3.094,1.01,0.0479,0.06,1,CONTAMINATION,train
RUN-007334,WO-003667,P01,L01,MCH-004,PRD-080,2026-03-23,19.94,1.105,2.3,G3_junior,5.2,84.5,53.027,3.009,0.913,0.0353,0.065,1,SOLDER_VOID,train
RUN-007335,WO-003668,P01,L02,MCH-008,PRD-020,2026-03-23,29.71,1.0328,0.7,G3_junior,7.8,84.7,48.249,2.96,0.696,0.0651,0.088,1,DIMENSION,train
RUN-007336,WO-003668,P01,L02,MCH-009,PRD-020,2026-03-23,33.49,0.8237,3.4,G2_mid,7.8,84.7,52.885,3.324,0.892,0.05,0.06,1,SURFACE_DENT,train
RUN-007337,WO-003669,P01,L02,MCH-007,PRD-020,2026-03-23,16.34,1.0405,0.6,G3_junior,7.8,84.7,55.417,3.284,0.747,0.1194,0.104,1,SCRATCH,train
RUN-007338,WO-003669,P01,L02,MCH-008,PRD-020,2026-03-23,16.87,1.1763,0.6,G3_junior,7.8,84.7,48.249,2.96,0.791,0.1222,0.096,1,NONE,train
RUN-007339,WO-003670,P01,L02,MCH-012,PRD-012,2026-03-23,22.35,1.0463,1.7,G3_junior,2.1,92.1,54.486,3.398,0.71,0.021,0.04,0,DIMENSION,train
RUN-007340,WO-003670,P01,L02,MCH-007,PRD-012,2026-03-23,23.8,0.8719,1.7,G3_junior,2.1,92.1,55.417,3.284,0.674,0.0213,0.01,0,CONTAMINATION,train
RUN-007365,WO-003683,P01,L01,MCH-005,PRD-020,2026-03-24,18.76,0.9653,3.3,G2_mid,7.8,84.7,50.732,3.104,0.675,0.111,0.088,1,DIMENSION,train
RUN-007366,WO-003683,P01,L01,MCH-004,PRD-020,2026-03-24,20.54,0.8266,0.2,G3_junior,7.8,84.7,49.821,3.029,0.914,0.1385,0.08,1,SCRATCH,train
RUN-007367,WO-003684,P01,L01,MCH-001,PRD-020,2026-03-24,43.54,0.8487,1.7,G3_junior,7.8,84.7,56.925,4.403,0.745,0.0921,0.0875,1,CONTAMINATION,train
RUN-007368,WO-003684,P01,L01,MCH-003,PRD-020,2026-03-24,40.62,1.1012,7.6,G2_mid,7.8,84.7,53.77,3.361,0.71,0.1057,0.072,1,SCRATCH,train
RUN-007369,WO-003685,P01,L01,MCH-003,PRD-020,2026-03-24,33.11,1.1561,11.5,G1_senior,7.8,84.7,53.77,3.361,0.933,0.104,0.06,1,SCRATCH,train
RUN-007370,WO-003685,P01,L01,MCH-004,PRD-020,2026-03-24,36.2,0.9489,4.8,G2_mid,7.8,84.7,49.821,3.029,0.919,0.1111,0.08,1,SOLDER_VOID,train
RUN-007371,WO-003686,P01,L02,MCH-012,PRD-017,2026-03-24,21.56,1.1148,1.7,G3_junior,4.3,96.3,53.711,3.532,0.914,0.0187,0.02,0,DIMENSION,train
RUN-007372,WO-003686,P01,L02,MCH-008,PRD-017,2026-03-24,23.0,1.0352,0.6,G3_junior,4.3,96.3,49.507,3.388,0.877,0.0795,0.056,1,DIMENSION,train
RUN-007373,WO-003687,P01,L02,MCH-010,PRD-017,2026-03-24,27.08,1.0362,3.3,G2_mid,4.3,96.3,54.21,3.037,0.98,0.0251,0.02,0,SOLDER_VOID,train
RUN-007374,WO-003687,P01,L02,MCH-011,PRD-017,2026-03-24,29.4,1.0465,15.7,G1_senior,4.3,96.3,53.432,3.054,1.054,0,0.0,0,NONE,train
RUN-007375,WO-003688,P01,L02,MCH-010,PRD-017,2026-03-24,25.71,0.8703,2.3,G3_junior,4.3,96.3,54.21,3.037,0.802,0.0158,0.02,0,SOLDER_VOID,train
RUN-007376,WO-003688,P01,L02,MCH-008,PRD-017,2026-03-24,28.06,1.141,2.7,G3_junior,4.3,96.3,49.507,3.388,0.701,0.0287,0.0125,0,DIMENSION,train
RUN-007401,WO-003701,P01,L01,MCH-003,PRD-078,2026-03-25,26.92,0.9156,2.6,G3_junior,4.6,84.7,51.981,3.246,1.085,0.0359,0.03,0,MISSING_PART,train
RUN-007402,WO-003701,P01,L01,MCH-006,PRD-078,2026-03-25,28.18,0.8706,7.6,G2_mid,4.6,84.7,53.625,3.042,1.056,0.0422,0.04,0,MISSING_PART,train
RUN-007403,WO-003702,P01,L01,MCH-006,PRD-078,2026-03-25,36.94,0.9803,9.4,G1_senior,4.6,84.7,53.625,3.042,1.03,0.0237,0.02,0,MISSING_PART,train
RUN-007404,WO-003702,P01,L01,MCH-003,PRD-078,2026-03-25,33.23,1.1319,1.0,G3_junior,4.6,84.7,51.981,3.246,0.637,0.0509,0.04,0,SURFACE_DENT,train
RUN-007405,WO-003703,P01,L01,MCH-002,PRD-078,2026-03-25,20.91,0.9394,6.1,G2_mid,4.6,84.7,50.073,2.878,0.715,0.0044,0.024,0,SOLDER_VOID,train
