contract_event_id,tx_id,smart_contract_id,event_name,event_status,rule_triggered,audit_flag
SCE-000700,TX-0002407,SC-005,payment_release,success,delivery_confirmed,0
SCE-000701,TX-0002411,SC-012,payment_release,pending,delivery_confirmed,0
SCE-000702,TX-0002413,SC-010,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000703,TX-0002414,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000704,TX-0002419,SC-002,payment_release,success,delivery_confirmed,0
SCE-000705,TX-0002420,SC-003,payment_release,success,delivery_confirmed,0
SCE-000706,TX-0002423,SC-003,quality_gate_passed,failed,quality_certificate_verified,0
SCE-000707,TX-0002430,SC-010,quality_gate_passed,success,quality_certificate_verified,0
SCE-000708,TX-0002431,SC-012,quality_gate_passed,success,quality_certificate_verified,0
SCE-000709,TX-0002440,SC-008,quality_gate_passed,success,quality_certificate_verified,0
SCE-000710,TX-0002442,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000711,TX-0002447,SC-012,payment_release,failed,delivery_confirmed,1
SCE-000712,TX-0002452,SC-005,payment_release,success,delivery_confirmed,0
SCE-000713,TX-0002456,SC-004,payment_release,success,delivery_confirmed,0
SCE-000714,TX-0002471,SC-006,payment_release,success,delivery_confirmed,0
SCE-000715,TX-0002472,SC-007,quality_gate_passed,success,quality_certificate_verified,1
SCE-000716,TX-0002473,SC-009,payment_release,failed,delivery_confirmed,0
SCE-000717,TX-0002487,SC-006,payment_release,success,delivery_confirmed,0
SCE-000718,TX-0002493,SC-003,payment_release,success,delivery_confirmed,0
SCE-000719,TX-0002495,SC-006,quality_gate_passed,success,quality_certificate_verified,1
SCE-000720,TX-0002496,SC-010,quality_gate_passed,success,quality_certificate_verified,0
SCE-000721,TX-0002498,SC-001,payment_release,success,delivery_confirmed,0
SCE-000722,TX-0002499,SC-011,payment_release,success,delivery_confirmed,1
SCE-000723,TX-0002501,SC-005,payment_release,success,delivery_confirmed,0
SCE-000724,TX-0002511,SC-004,payment_release,success,delivery_confirmed,0
SCE-000725,TX-0002512,SC-006,payment_release,success,delivery_confirmed,0
SCE-000726,TX-0002514,SC-006,quality_gate_passed,success,quality_certificate_verified,0
SCE-000727,TX-0002519,SC-003,payment_release,success,delivery_confirmed,0
SCE-000728,TX-0002525,SC-001,quality_gate_passed,success,quality_certificate_verified,1
SCE-000729,TX-0002528,SC-009,quality_gate_passed,success,quality_certificate_verified,0
SCE-000730,TX-0002535,SC-011,payment_release,success,delivery_confirmed,1
SCE-000731,TX-0002539,SC-007,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000732,TX-0002544,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000733,TX-0002549,SC-003,payment_release,success,delivery_confirmed,1
SCE-000734,TX-0002550,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000735,TX-0002554,SC-012,payment_release,success,delivery_confirmed,0
SCE-000736,TX-0002557,SC-009,payment_release,success,delivery_confirmed,0
SCE-000737,TX-0002559,SC-002,payment_release,success,delivery_confirmed,0
SCE-000738,TX-0002564,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000739,TX-0002567,SC-010,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000740,TX-0002569,SC-005,quality_gate_passed,failed,quality_certificate_verified,0
SCE-000741,TX-0002571,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000742,TX-0002577,SC-001,payment_release,success,delivery_confirmed,0
SCE-000743,TX-0002578,SC-009,payment_release,success,delivery_confirmed,0
SCE-000744,TX-0002582,SC-008,quality_gate_passed,success,quality_certificate_verified,0
SCE-000745,TX-0002583,SC-007,payment_release,success,delivery_confirmed,0
SCE-000746,TX-0002585,SC-004,quality_gate_passed,success,quality_certificate_verified,0
SCE-000747,TX-0002586,SC-012,payment_release,success,delivery_confirmed,0
SCE-000748,TX-0002589,SC-011,quality_gate_passed,success,quality_certificate_verified,0
SCE-000749,TX-0002593,SC-012,payment_release,success,delivery_confirmed,0
SCE-000750,TX-0002595,SC-011,payment_release,success,delivery_confirmed,0
SCE-000751,TX-0002603,SC-009,payment_release,success,delivery_confirmed,0
SCE-000752,TX-0002605,SC-003,quality_gate_passed,success,quality_certificate_verified,0
SCE-000753,TX-0002611,SC-012,payment_release,pending,delivery_confirmed,0
SCE-000754,TX-0002613,SC-006,payment_release,success,delivery_confirmed,0
SCE-000755,TX-0002615,SC-004,payment_release,success,delivery_confirmed,0
SCE-000756,TX-0002619,SC-008,quality_gate_passed,success,quality_certificate_verified,0
SCE-000757,TX-0002623,SC-003,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000758,TX-0002624,SC-003,payment_release,success,delivery_confirmed,0
SCE-000759,TX-0002627,SC-004,quality_gate_passed,success,quality_certificate_verified,0
SCE-000760,TX-0002632,SC-007,payment_release,success,delivery_confirmed,0
SCE-000761,TX-0002643,SC-006,payment_release,pending,delivery_confirmed,0
SCE-000762,TX-0002647,SC-012,quality_gate_passed,success,quality_certificate_verified,0
SCE-000763,TX-0002651,SC-002,payment_release,pending,delivery_confirmed,0
SCE-000764,TX-0002654,SC-005,payment_release,success,delivery_confirmed,0
SCE-000765,TX-0002657,SC-012,payment_release,pending,delivery_confirmed,0
SCE-000766,TX-0002667,SC-009,payment_release,pending,delivery_confirmed,0
SCE-000767,TX-0002668,SC-010,quality_gate_passed,success,quality_certificate_verified,0
SCE-000768,TX-0002670,SC-005,quality_gate_passed,success,quality_certificate_verified,0
SCE-000769,TX-0002671,SC-009,quality_gate_passed,success,quality_certificate_verified,0
SCE-000770,TX-0002672,SC-003,quality_gate_passed,success,quality_certificate_verified,0
SCE-000771,TX-0002674,SC-009,quality_gate_passed,success,quality_certificate_verified,0
SCE-000772,TX-0002677,SC-008,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000773,TX-0002681,SC-011,quality_gate_passed,success,quality_certificate_verified,0
SCE-000774,TX-0002684,SC-012,payment_release,success,delivery_confirmed,0
SCE-000775,TX-0002690,SC-011,payment_release,success,delivery_confirmed,0
SCE-000776,TX-0002693,SC-006,quality_gate_passed,success,quality_certificate_verified,0
SCE-000777,TX-0002698,SC-003,payment_release,pending,delivery_confirmed,0
SCE-000778,TX-0002700,SC-011,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000779,TX-0002706,SC-001,payment_release,success,delivery_confirmed,0
SCE-000780,TX-0002708,SC-005,payment_release,success,delivery_confirmed,0
SCE-000781,TX-0002710,SC-007,payment_release,pending,delivery_confirmed,0
SCE-000782,TX-0002712,SC-007,payment_release,success,delivery_confirmed,0
SCE-000783,TX-0002713,SC-012,quality_gate_passed,success,quality_certificate_verified,0
SCE-000784,TX-0002715,SC-007,quality_gate_passed,success,quality_certificate_verified,0
SCE-000785,TX-0002716,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000786,TX-0002717,SC-011,payment_release,pending,delivery_confirmed,0
SCE-000787,TX-0002719,SC-011,quality_gate_passed,success,quality_certificate_verified,1
SCE-000788,TX-0002722,SC-008,quality_gate_passed,success,quality_certificate_verified,0
SCE-000789,TX-0002726,SC-010,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000790,TX-0002727,SC-008,quality_gate_passed,failed,quality_certificate_verified,0
SCE-000791,TX-0002731,SC-007,quality_gate_passed,success,quality_certificate_verified,0
SCE-000792,TX-0002734,SC-011,quality_gate_passed,pending,quality_certificate_verified,1
SCE-000793,TX-0002737,SC-007,payment_release,success,delivery_confirmed,0
SCE-000794,TX-0002739,SC-011,quality_gate_passed,success,quality_certificate_verified,0
SCE-000795,TX-0002742,SC-003,payment_release,success,delivery_confirmed,0
SCE-000796,TX-0002743,SC-012,quality_gate_passed,success,quality_certificate_verified,0
SCE-000797,TX-0002746,SC-011,payment_release,success,delivery_confirmed,0
SCE-000798,TX-0002747,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000799,TX-0002752,SC-002,payment_release,success,delivery_confirmed,0
SCE-000800,TX-0002754,SC-011,payment_release,success,delivery_confirmed,1
SCE-000801,TX-0002758,SC-002,quality_gate_passed,success,quality_certificate_verified,0
SCE-000802,TX-0002760,SC-002,quality_gate_passed,success,quality_certificate_verified,0
SCE-000803,TX-0002764,SC-011,payment_release,failed,delivery_confirmed,0
SCE-000804,TX-0002773,SC-002,quality_gate_passed,pending,quality_certificate_verified,1
SCE-000805,TX-0002779,SC-001,payment_release,success,delivery_confirmed,0
SCE-000806,TX-0002780,SC-003,quality_gate_passed,success,quality_certificate_verified,0
SCE-000807,TX-0002783,SC-008,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000808,TX-0002786,SC-004,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000809,TX-0002791,SC-001,payment_release,success,delivery_confirmed,0
SCE-000810,TX-0002793,SC-011,quality_gate_passed,success,quality_certificate_verified,0
SCE-000811,TX-0002794,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000812,TX-0002798,SC-012,payment_release,success,delivery_confirmed,0
SCE-000813,TX-0002799,SC-009,payment_release,success,delivery_confirmed,0
SCE-000814,TX-0002807,SC-012,payment_release,success,delivery_confirmed,0
SCE-000815,TX-0002811,SC-012,payment_release,pending,delivery_confirmed,0
SCE-000816,TX-0002813,SC-007,payment_release,success,delivery_confirmed,0
SCE-000817,TX-0002814,SC-005,payment_release,success,delivery_confirmed,0
SCE-000818,TX-0002816,SC-003,payment_release,success,delivery_confirmed,0
SCE-000819,TX-0002817,SC-005,payment_release,success,delivery_confirmed,0
SCE-000820,TX-0002818,SC-011,quality_gate_passed,success,quality_certificate_verified,0
SCE-000821,TX-0002823,SC-010,payment_release,pending,delivery_confirmed,0
SCE-000822,TX-0002824,SC-010,payment_release,success,delivery_confirmed,0
SCE-000823,TX-0002828,SC-003,quality_gate_passed,success,quality_certificate_verified,0
SCE-000824,TX-0002835,SC-009,quality_gate_passed,success,quality_certificate_verified,0
SCE-000825,TX-0002836,SC-008,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000826,TX-0002837,SC-008,payment_release,success,delivery_confirmed,0
SCE-000827,TX-0002840,SC-010,payment_release,success,delivery_confirmed,0
SCE-000828,TX-0002842,SC-009,payment_release,success,delivery_confirmed,0
SCE-000829,TX-0002843,SC-005,quality_gate_passed,success,quality_certificate_verified,0
SCE-000830,TX-0002844,SC-008,payment_release,success,delivery_confirmed,0
SCE-000831,TX-0002845,SC-004,quality_gate_passed,success,quality_certificate_verified,0
SCE-000832,TX-0002847,SC-009,payment_release,success,delivery_confirmed,0
SCE-000833,TX-0002849,SC-011,quality_gate_passed,success,quality_certificate_verified,0
SCE-000834,TX-0002853,SC-008,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000835,TX-0002864,SC-002,payment_release,success,delivery_confirmed,0
SCE-000836,TX-0002865,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000837,TX-0002868,SC-003,quality_gate_passed,success,quality_certificate_verified,0
SCE-000838,TX-0002869,SC-006,payment_release,success,delivery_confirmed,0
SCE-000839,TX-0002870,SC-010,payment_release,success,delivery_confirmed,0
SCE-000840,TX-0002880,SC-006,payment_release,success,delivery_confirmed,0
SCE-000841,TX-0002881,SC-007,payment_release,success,delivery_confirmed,0
SCE-000842,TX-0002887,SC-003,quality_gate_passed,success,quality_certificate_verified,0
SCE-000843,TX-0002891,SC-008,payment_release,success,delivery_confirmed,0
SCE-000844,TX-0002893,SC-003,payment_release,success,delivery_confirmed,0
SCE-000845,TX-0002896,SC-008,quality_gate_passed,success,quality_certificate_verified,0
SCE-000846,TX-0002902,SC-006,payment_release,failed,delivery_confirmed,0
SCE-000847,TX-0002903,SC-001,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000848,TX-0002906,SC-011,payment_release,success,delivery_confirmed,0
SCE-000849,TX-0002907,SC-007,payment_release,pending,delivery_confirmed,0
SCE-000850,TX-0002912,SC-006,quality_gate_passed,success,quality_certificate_verified,0
SCE-000851,TX-0002914,SC-007,payment_release,success,delivery_confirmed,0
SCE-000852,TX-0002919,SC-008,payment_release,success,delivery_confirmed,0
SCE-000853,TX-0002921,SC-012,payment_release,success,delivery_confirmed,0
SCE-000854,TX-0002922,SC-006,payment_release,pending,delivery_confirmed,0
SCE-000855,TX-0002927,SC-008,quality_gate_passed,success,quality_certificate_verified,0
SCE-000856,TX-0002929,SC-007,payment_release,success,delivery_confirmed,0
SCE-000857,TX-0002933,SC-002,payment_release,pending,delivery_confirmed,0
SCE-000858,TX-0002934,SC-009,payment_release,success,delivery_confirmed,0
SCE-000859,TX-0002935,SC-003,quality_gate_passed,success,quality_certificate_verified,0
SCE-000860,TX-0002940,SC-002,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000861,TX-0002946,SC-008,quality_gate_passed,success,quality_certificate_verified,1
SCE-000862,TX-0002947,SC-003,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000863,TX-0002952,SC-001,quality_gate_passed,success,quality_certificate_verified,1
SCE-000864,TX-0002955,SC-002,payment_release,pending,delivery_confirmed,0
SCE-000865,TX-0002956,SC-008,quality_gate_passed,success,quality_certificate_verified,0
SCE-000866,TX-0002960,SC-002,quality_gate_passed,success,quality_certificate_verified,0
SCE-000867,TX-0002964,SC-005,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000868,TX-0002965,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000869,TX-0002966,SC-009,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000870,TX-0002968,SC-012,payment_release,success,delivery_confirmed,0
SCE-000871,TX-0002972,SC-010,payment_release,success,delivery_confirmed,0
SCE-000872,TX-0002976,SC-006,payment_release,pending,delivery_confirmed,0
SCE-000873,TX-0002981,SC-011,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000874,TX-0002990,SC-012,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000875,TX-0002996,SC-005,payment_release,success,delivery_confirmed,0
SCE-000876,TX-0003000,SC-011,payment_release,failed,delivery_confirmed,0
SCE-000877,TX-0003001,SC-012,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000878,TX-0003004,SC-009,payment_release,pending,delivery_confirmed,0
SCE-000879,TX-0003007,SC-002,payment_release,success,delivery_confirmed,0
SCE-000880,TX-0003008,SC-009,quality_gate_passed,success,quality_certificate_verified,0
SCE-000881,TX-0003010,SC-011,quality_gate_passed,success,quality_certificate_verified,0
SCE-000882,TX-0003012,SC-008,payment_release,success,delivery_confirmed,1
SCE-000883,TX-0003019,SC-011,payment_release,pending,delivery_confirmed,0
SCE-000884,TX-0003020,SC-009,payment_release,success,delivery_confirmed,0
SCE-000885,TX-0003021,SC-010,quality_gate_passed,success,quality_certificate_verified,0
SCE-000886,TX-0003022,SC-006,payment_release,success,delivery_confirmed,0
SCE-000887,TX-0003023,SC-002,payment_release,success,delivery_confirmed,0
SCE-000888,TX-0003025,SC-009,payment_release,success,delivery_confirmed,0
SCE-000889,TX-0003027,SC-007,payment_release,pending,delivery_confirmed,1
SCE-000890,TX-0003029,SC-006,payment_release,success,delivery_confirmed,0
SCE-000891,TX-0003041,SC-005,payment_release,success,delivery_confirmed,0
SCE-000892,TX-0003042,SC-006,quality_gate_passed,success,quality_certificate_verified,0
SCE-000893,TX-0003044,SC-006,quality_gate_passed,success,quality_certificate_verified,0
SCE-000894,TX-0003047,SC-007,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000895,TX-0003058,SC-009,quality_gate_passed,success,quality_certificate_verified,0
SCE-000896,TX-0003059,SC-004,payment_release,pending,delivery_confirmed,0
SCE-000897,TX-0003062,SC-003,payment_release,failed,delivery_confirmed,0
SCE-000898,TX-0003063,SC-010,payment_release,success,delivery_confirmed,0
SCE-000899,TX-0003064,SC-007,quality_gate_passed,success,quality_certificate_verified,0
SCE-000900,TX-0003065,SC-008,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000901,TX-0003066,SC-010,quality_gate_passed,success,quality_certificate_verified,0
SCE-000902,TX-0003069,SC-004,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000903,TX-0003078,SC-005,payment_release,success,delivery_confirmed,0
SCE-000904,TX-0003085,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000905,TX-0003086,SC-012,payment_release,pending,delivery_confirmed,0
SCE-000906,TX-0003087,SC-012,quality_gate_passed,success,quality_certificate_verified,0
SCE-000907,TX-0003088,SC-007,payment_release,success,delivery_confirmed,0
SCE-000908,TX-0003090,SC-007,payment_release,success,delivery_confirmed,0
SCE-000909,TX-0003093,SC-007,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000910,TX-0003103,SC-009,quality_gate_passed,success,quality_certificate_verified,0
SCE-000911,TX-0003104,SC-011,payment_release,success,delivery_confirmed,0
SCE-000912,TX-0003107,SC-005,quality_gate_passed,success,quality_certificate_verified,0
SCE-000913,TX-0003115,SC-011,payment_release,success,delivery_confirmed,0
SCE-000914,TX-0003116,SC-011,quality_gate_passed,success,quality_certificate_verified,1
SCE-000915,TX-0003120,SC-008,quality_gate_passed,success,quality_certificate_verified,0
SCE-000916,TX-0003122,SC-008,quality_gate_passed,success,quality_certificate_verified,0
SCE-000917,TX-0003125,SC-006,payment_release,pending,delivery_confirmed,0
SCE-000918,TX-0003129,SC-011,payment_release,success,delivery_confirmed,0
SCE-000919,TX-0003136,SC-009,payment_release,success,delivery_confirmed,0
SCE-000920,TX-0003138,SC-008,quality_gate_passed,success,quality_certificate_verified,0
SCE-000921,TX-0003142,SC-004,quality_gate_passed,success,quality_certificate_verified,0
SCE-000922,TX-0003145,SC-003,payment_release,failed,delivery_confirmed,0
SCE-000923,TX-0003151,SC-004,quality_gate_passed,success,quality_certificate_verified,0
SCE-000924,TX-0003153,SC-005,quality_gate_passed,success,quality_certificate_verified,1
SCE-000925,TX-0003160,SC-009,payment_release,pending,delivery_confirmed,0
SCE-000926,TX-0003161,SC-003,quality_gate_passed,success,quality_certificate_verified,0
SCE-000927,TX-0003165,SC-009,payment_release,pending,delivery_confirmed,0
SCE-000928,TX-0003167,SC-007,quality_gate_passed,success,quality_certificate_verified,0
SCE-000929,TX-0003170,SC-001,quality_gate_passed,success,quality_certificate_verified,0
SCE-000930,TX-0003172,SC-012,payment_release,success,delivery_confirmed,1
SCE-000931,TX-0003175,SC-009,quality_gate_passed,pending,quality_certificate_verified,0
SCE-000932,TX-0003180,SC-006,payment_release,success,delivery_confirmed,0
SCE-000933,TX-0003182,SC-004,payment_release,success,delivery_confirmed,0
SCE-000934,TX-0003183,SC-009,quality_gate_passed,success,quality_certificate_verified,0
SCE-000935,TX-0003185,SC-010,payment_release,success,delivery_confirmed,0
SCE-000936,TX-0003186,SC-007,quality_gate_passed,failed,quality_certificate_verified,0
SCE-000937,TX-0003195,SC-003,quality_gate_passed,success,quality_certificate_verified,0
SCE-000938,TX-0003200,SC-001,payment_release,success,delivery_confirmed,0
