run_id,work_order_id,plant_id,line_id,machine_id,product_id,feature_date,setup_minutes,speed_ratio,operator_experience_years,operator_fairness_group,product_complexity_score,supplier_quality_score,avg_temperature_24h,max_vibration_24h,line_utilization_rate,previous_defect_rate_7d,defect_rate,high_defect_risk,dominant_defect_code,split,monitoring_window
RUN-001507,WO-000754,P01,L01,MCH-005,PRD-028,2026-08-17,27.28,1.0343,1.0,G3_junior,7.71,96.98,58.914,17.805,0.887,0.0596,0.06,1,DIMENSION,train,current_drifted
RUN-008738,WO-004369,P03,L06,MCH-036,PRD-013,2026-08-24,28.67,0.9774,2.0,G3_junior,5.4,89.92,55.047,3.419,0.792,0,0.008,0,SCRATCH,validation,current_drifted
RUN-008773,WO-004387,P03,L06,MCH-033,PRD-004,2026-08-30,29.34,1.1792,5.7,G2_mid,4.01,95.07,55.351,3.812,1.06,0,0.04,0,CONTAMINATION,validation,current_drifted
RUN-008292,WO-004146,P02,L03,MCH-015,PRD-044,2026-08-18,21.4,1.2339,2.8,G3_junior,4.77,82.88,51.021,3.83,0.833,0.0367,0.0375,0,SOLDER_VOID,validation,current_drifted
RUN-007817,WO-003909,P02,L03,MCH-016,PRD-071,2026-09-11,32.4,1.057,1.4,G3_junior,6.45,84.01,57.08,3.224,0.645,0.0558,0.072,1,MISSING_PART,validation,current_drifted
RUN-001176,WO-000588,P03,L05,MCH-030,PRD-055,2026-09-12,18.11,1.1174,2.9,G3_junior,6.16,83.73,47.142,2.934,0.986,0.0145,0.0375,0,NONE,train,current_drifted
RUN-010035,WO-005018,P03,L06,MCH-031,PRD-038,2026-08-16,25.89,1.0267,0.2,G3_junior,4.77,80.57,55.292,4.065,0.942,0.0726,0.05,0,SOLDER_VOID,test,current_drifted
RUN-000421,WO-000211,P02,L03,MCH-018,PRD-027,2026-08-07,29.81,1.0076,8.9,G1_senior,7.34,87.18,51.023,3.429,0.731,0.0176,0.05,0,DIMENSION,train,current_drifted
RUN-011019,WO-005510,P01,L01,MCH-006,PRD-016,2026-08-04,16.2,0.8986,7.1,G2_mid,4.68,85.49,50.743,3.57,0.993,0.0851,0.04,0,SOLDER_VOID,test,current_drifted
RUN-003431,WO-001716,P03,L05,MCH-029,PRD-063,2026-08-16,24.22,0.9843,4.8,G2_mid,6.51,79.46,51.16,2.986,0.751,0.01,0.0375,0,SURFACE_DENT,train,current_drifted
RUN-003735,WO-001868,P02,L03,MCH-015,PRD-044,2026-08-05,19.77,1.029,1.7,G3_junior,4.64,87.27,52.366,3.667,0.839,0.04,0.02,0,SURFACE_DENT,train,current_drifted
RUN-010753,WO-005377,P02,L03,MCH-016,PRD-058,2026-08-22,29.81,0.891,12.8,G1_senior,10.33,66.19,53.795,3.318,0.859,0.1526,0.12,1,CONTAMINATION,test,current_drifted
RUN-008145,WO-004073,P02,L03,MCH-018,PRD-048,2026-08-25,21.11,1.1877,1.7,G3_junior,4.61,95.4,55.722,2.983,0.746,0,0.0125,0,SCRATCH,validation,current_drifted
RUN-001245,WO-000623,P03,L05,MCH-028,PRD-045,2026-08-30,9.34,1.1785,7.1,G2_mid,3.22,91.04,55.555,4.025,1.061,0,0.015,0,MISSING_PART,train,current_drifted
RUN-010102,WO-005051,P03,L05,MCH-025,PRD-079,2026-08-12,19.99,0.9812,0.6,G3_junior,4.34,68.21,53.181,3.413,0.967,0.0679,0.075,1,CONTAMINATION,test,current_drifted
RUN-004749,WO-002375,P03,L05,MCH-025,PRD-064,2026-09-01,28.14,1.0418,3.4,G2_mid,5.86,86.01,54.403,3.588,0.769,0,0.01,0,SOLDER_VOID,train,current_drifted
RUN-009614,WO-004807,P01,L02,MCH-011,PRD-053,2026-09-01,20.64,0.9923,2.0,G3_junior,6.76,85.24,50.343,3.358,1.013,0.0493,0.05,0,MISSING_PART,test,current_drifted
RUN-001219,WO-000610,P01,L01,MCH-003,PRD-079,2026-09-11,25.3,0.9044,2.0,G3_junior,4.65,66.35,53.275,3.002,0.755,0.0623,0.056,1,SOLDER_VOID,train,current_drifted
RUN-007443,WO-003722,P01,L02,MCH-007,PRD-079,2026-08-16,25.16,0.9998,3.4,G2_mid,4.22,68.85,55.064,3.383,0.851,0.055,0.05,0,SCRATCH,validation,current_drifted
RUN-005870,WO-002935,P02,L03,MCH-018,PRD-037,2026-09-14,22.03,1.2587,1.0,G3_junior,5.65,87.34,52.602,3.513,0.711,0.0577,0.0375,0,MISSING_PART,train,current_drifted
RUN-009759,WO-004880,P03,L06,MCH-031,PRD-017,2026-09-06,40.95,1.1613,1.0,G3_junior,5.15,95.63,54.02,3.455,0.702,0.0705,0.02,0,SURFACE_DENT,test,current_drifted
RUN-001148,WO-000574,P02,L04,MCH-022,PRD-023,2026-09-07,16.74,1.1245,0.2,G3_junior,6.49,83.3,46.551,2.998,0.829,0.0462,0.04,0,MISSING_PART,train,current_drifted
RUN-000056,WO-000028,P03,L06,MCH-033,PRD-070,2026-08-10,22.89,1.1968,3.3,G2_mid,4.83,87.16,57.486,3.355,0.737,0,0.032,0,DIMENSION,train,current_drifted
RUN-011215,WO-005608,P01,L02,MCH-010,PRD-012,2026-08-29,12.93,0.9132,2.8,G3_junior,2.73,91.67,49.841,2.879,0.792,0,0.0,0,NONE,test,current_drifted
RUN-001678,WO-000839,P02,L03,MCH-014,PRD-057,2026-08-20,23.55,1.1171,7.0,G2_mid,7.15,85.15,54.789,3.35,0.661,0.0398,0.0375,0,SURFACE_DENT,train,current_drifted
RUN-002611,WO-001306,P03,L05,MCH-030,PRD-009,2026-08-13,34.09,1.0919,2.2,G3_junior,5.88,75.62,53.801,2.924,1.022,0.0396,0.072,1,SCRATCH,train,current_drifted
RUN-008920,WO-004460,P01,L01,MCH-003,PRD-064,2026-09-05,36.71,1.065,3.2,G2_mid,5.05,84.58,52.826,3.444,0.963,0.0392,0.005,0,SOLDER_VOID,validation,current_drifted
RUN-007783,WO-003892,P02,L03,MCH-018,PRD-023,2026-08-25,30.34,1.185,0.7,G3_junior,6.45,83.81,53.044,3.106,0.783,0.0017,0.02,0,DIMENSION,validation,current_drifted
RUN-003436,WO-001718,P03,L06,MCH-036,PRD-022,2026-09-06,19.42,0.9239,11.5,G1_senior,5.34,84.05,65.326,7.486,1.033,0.0553,0.02,0,SOLDER_VOID,train,current_drifted
RUN-005126,WO-002563,P01,L01,MCH-004,PRD-077,2026-09-07,20.77,0.9325,2.3,G3_junior,3.14,93.6,51.175,3.214,0.752,0.0504,0.0125,0,DIMENSION,train,current_drifted
RUN-001836,WO-000918,P01,L02,MCH-011,PRD-020,2026-08-13,36.48,0.9418,3.3,G2_mid,9.38,84.39,48.576,2.897,1.05,0.0777,0.08,1,SURFACE_DENT,train,current_drifted
RUN-008123,WO-004062,P03,L06,MCH-033,PRD-013,2026-08-23,25.2,1.1057,6.1,G2_mid,4.91,91.58,58.109,3.632,0.746,0,0.0,0,NONE,validation,current_drifted
RUN-011288,WO-005644,P02,L04,MCH-020,PRD-017,2026-08-29,27.95,0.892,0.2,G3_junior,5.77,94.69,51.985,3.192,0.994,0.0337,0.025,0,CONTAMINATION,test,current_drifted
RUN-003552,WO-001776,P01,L02,MCH-009,PRD-022,2026-08-01,32.8,1.1878,11.2,G1_senior,5.35,83.52,48.609,2.817,0.846,0.0527,0.05,0,DIMENSION,train,current_drifted
RUN-006753,WO-003377,P02,L04,MCH-019,PRD-006,2026-09-01,22.44,1.2862,0.8,G3_junior,8.02,87.42,52.853,3.548,0.807,0.0539,0.08,1,SURFACE_DENT,train,current_drifted
RUN-003449,WO-001725,P01,L02,MCH-008,PRD-052,2026-08-05,30.8,0.9773,0.4,G3_junior,8.3,79.25,49.889,2.718,0.682,0.0701,0.095,1,SOLDER_VOID,train,current_drifted
RUN-011243,WO-005622,P02,L03,MCH-015,PRD-019,2026-08-29,24.77,0.9471,0.2,G3_junior,7.27,65.88,53.767,3.146,0.676,0.1844,0.136,1,SURFACE_DENT,test,current_drifted
RUN-010175,WO-005088,P03,L06,MCH-035,PRD-038,2026-08-10,16.99,1.2887,3.3,G2_mid,3.88,85.16,55.609,3.405,0.656,0,0.032,0,MISSING_PART,test,current_drifted
RUN-002312,WO-001156,P03,L05,MCH-026,PRD-077,2026-08-06,21.73,0.9206,15.7,G1_senior,2.57,93.09,54.904,3.827,0.998,0.0292,0.01,0,MISSING_PART,train,current_drifted
RUN-002352,WO-001176,P03,L05,MCH-025,PRD-007,2026-09-08,25.83,1.1931,0.7,G3_junior,4.1,87.74,55.904,3.384,0.872,0.0271,0.04,0,NONE,train,current_drifted
RUN-002177,WO-001089,P01,L01,MCH-001,PRD-079,2026-08-21,22.41,1.2179,1.8,G3_junior,3.63,66.54,54.969,3.998,1.017,0.1081,0.075,1,NONE,train,current_drifted
RUN-007673,WO-003837,P02,L03,MCH-018,PRD-028,2026-08-05,23.43,1.2199,0.6,G3_junior,6.74,96.06,53.521,3.012,0.813,0.0351,0.04,0,SOLDER_VOID,validation,current_drifted
RUN-007984,WO-003992,P03,L06,MCH-031,PRD-080,2026-08-19,27.12,0.9443,2.6,G3_junior,5.27,81.05,68.248,19.777,1.0,0.0215,0.04,0,DIMENSION,validation,current_drifted
RUN-004154,WO-002077,P02,L04,MCH-020,PRD-010,2026-08-23,21.67,0.9949,1.7,G3_junior,6.97,94.18,51.981,3.283,0.824,0.0672,0.0375,0,MISSING_PART,train,current_drifted
RUN-006496,WO-003248,P02,L04,MCH-023,PRD-037,2026-08-14,16.27,0.9849,7.6,G2_mid,5.77,85.69,50.922,2.886,1.046,0.0187,0.02,0,SURFACE_DENT,train,current_drifted
RUN-010191,WO-005096,P01,L02,MCH-010,PRD-004,2026-08-07,23.5,1.1548,1.6,G3_junior,4.67,94.82,55.54,3.084,0.794,0.0616,0.04,0,SOLDER_VOID,test,current_drifted
RUN-005640,WO-002820,P02,L03,MCH-015,PRD-077,2026-08-04,15.76,1.174,0.2,G3_junior,2.34,90.41,49.191,2.558,0.987,0.0214,0.025,0,SURFACE_DENT,train,current_drifted
RUN-010968,WO-005484,P02,L03,MCH-017,PRD-069,2026-08-25,27.31,1.057,1.2,G3_junior,10.07,85.06,51.717,3.379,0.835,0.1035,0.115,1,SURFACE_DENT,test,current_drifted
RUN-001047,WO-000524,P02,L03,MCH-017,PRD-058,2026-09-10,21.62,1.012,8.9,G1_senior,8.84,69.0,49.792,3.195,0.881,0.1175,0.104,1,DIMENSION,train,current_drifted
RUN-007682,WO-003841,P03,L05,MCH-029,PRD-079,2026-08-20,12.51,1.0983,2.6,G3_junior,4.15,69.26,56.056,2.942,0.759,0.0221,0.06,1,SOLDER_VOID,validation,current_drifted
RUN-003348,WO-001674,P02,L04,MCH-023,PRD-049,2026-08-04,18.14,1.1416,1.0,G3_junior,10.88,82.07,45.809,2.872,0.765,0.1729,0.144,1,CONTAMINATION,train,current_drifted
RUN-008843,WO-004422,P03,L06,MCH-033,PRD-012,2026-08-06,21.92,1.1777,3.3,G2_mid,2.52,88.16,48.082,2.842,0.622,0.0262,0.02,0,SCRATCH,validation,current_drifted
RUN-010466,WO-005233,P02,L04,MCH-020,PRD-001,2026-08-13,29.72,0.9934,11.2,G1_senior,8.74,88.71,50.777,3.481,0.985,0.063,0.06,1,NONE,test,current_drifted
RUN-001567,WO-000784,P03,L05,MCH-026,PRD-054,2026-08-21,19.89,1.1405,0.2,G3_junior,7.26,70.36,66.469,6.227,0.624,0.1069,0.12,1,DIMENSION,train,current_drifted
RUN-001595,WO-000798,P03,L05,MCH-025,PRD-049,2026-09-13,22.68,1.1996,12.8,G1_senior,11.39,80.35,49.147,3.038,1.076,0.1362,0.1125,1,NONE,train,current_drifted
RUN-008087,WO-004044,P03,L06,MCH-035,PRD-080,2026-09-10,29.6,1.0386,7.6,G2_mid,5.68,82.61,52.701,2.918,0.834,0.0454,0.04,0,SURFACE_DENT,validation,current_drifted
RUN-000465,WO-000233,P02,L04,MCH-023,PRD-006,2026-08-18,32.77,1.2056,2.8,G3_junior,7.79,88.55,51.393,3.437,1.015,0.0848,0.0625,1,SOLDER_VOID,train,current_drifted
RUN-000363,WO-000182,P03,L05,MCH-025,PRD-015,2026-08-09,20.11,0.92,1.0,G3_junior,9.69,91.5,55.144,3.583,0.964,0.0494,0.088,1,DIMENSION,train,current_drifted
RUN-004351,WO-002176,P01,L02,MCH-007,PRD-052,2026-08-05,33.92,0.9759,9.4,G1_senior,7.21,76.8,55.879,4.149,0.85,0.0676,0.06,1,SOLDER_VOID,train,current_drifted
RUN-008192,WO-004096,P01,L01,MCH-006,PRD-027,2026-08-09,34.04,1.3113,4.6,G2_mid,7.57,86.72,45.267,3.047,0.802,0.0733,0.06,1,SOLDER_VOID,validation,current_drifted
RUN-000529,WO-000265,P01,L02,MCH-009,PRD-069,2026-08-12,44.58,0.9718,0.2,G3_junior,10.77,86.86,53.42,3.136,0.88,0.105,0.1125,1,SURFACE_DENT,train,current_drifted
RUN-010139,WO-005070,P01,L02,MCH-007,PRD-031,2026-08-05,27.42,1.2233,2.1,G3_junior,7.59,92.59,49.612,14.926,0.903,0.0454,0.04,0,SOLDER_VOID,test,current_drifted
RUN-000223,WO-000112,P01,L02,MCH-007,PRD-069,2026-08-30,31.0,1.2554,2.3,G3_junior,10.08,88.09,55.24,3.59,0.784,0.0855,0.12,1,CONTAMINATION,train,current_drifted
RUN-007210,WO-003605,P01,L01,MCH-003,PRD-009,2026-08-12,27.54,0.9332,0.8,G3_junior,6.42,73.87,52.63,2.836,0.835,0.0916,0.075,1,CONTAMINATION,train,current_drifted
RUN-008647,WO-004324,P02,L03,MCH-013,PRD-024,2026-08-21,20.07,1.0698,0.2,G3_junior,8.94,84.08,50.854,2.985,1.012,0.1216,0.1125,1,SOLDER_VOID,validation,current_drifted
RUN-005557,WO-002779,P01,L01,MCH-005,PRD-080,2026-08-19,38.54,1.3119,11.2,G1_senior,6.52,78.7,49.098,2.611,0.78,0.0637,0.02,0,DIMENSION,train,current_drifted
RUN-003206,WO-001603,P02,L04,MCH-021,PRD-036,2026-08-23,16.99,1.0312,1.6,G3_junior,4.71,83.85,50.735,6.851,1.076,0.0652,0.04,0,CONTAMINATION,train,current_drifted
RUN-010044,WO-005022,P01,L01,MCH-003,PRD-074,2026-09-04,21.74,0.9476,2.0,G3_junior,6.79,94.5,51.656,3.644,0.828,0.1101,0.06,1,DIMENSION,test,current_drifted
RUN-005914,WO-002957,P03,L05,MCH-026,PRD-079,2026-08-29,30.85,1.1825,0.2,G3_junior,4.15,65.67,56.895,3.442,0.754,0.0933,0.075,1,CONTAMINATION,train,current_drifted
RUN-000004,WO-000002,P01,L01,MCH-001,PRD-023,2026-08-22,19.31,1.2338,0.4,G3_junior,5.51,81.24,54.598,3.156,0.996,0.014,0.06,1,CONTAMINATION,train,current_drifted
RUN-006998,WO-003499,P01,L02,MCH-010,PRD-002,2026-08-06,31.95,1.0004,7.6,G2_mid,6.6,86.08,51.608,3.313,1.098,0.0266,0.04,0,CONTAMINATION,train,current_drifted
RUN-004223,WO-002112,P03,L06,MCH-032,PRD-051,2026-09-10,26.99,1.0788,3.3,G2_mid,8.13,95.25,46.381,2.944,0.782,0.0552,0.05,0,SURFACE_DENT,train,current_drifted
RUN-002008,WO-001004,P02,L03,MCH-016,PRD-027,2026-09-10,20.24,1.1585,1.0,G3_junior,8.59,85.9,54.048,7.105,0.774,0.0723,0.06,1,MISSING_PART,train,current_drifted
RUN-002155,WO-001078,P02,L03,MCH-018,PRD-015,2026-08-19,30.95,0.8682,8.9,G1_senior,9.75,87.52,51.798,2.901,0.959,0.0396,0.06,1,SCRATCH,train,current_drifted
RUN-001515,WO-000758,P01,L02,MCH-009,PRD-061,2026-08-29,30.65,1.1071,6.5,G2_mid,4.88,71.04,51.341,3.137,0.927,0.0635,0.06,1,SCRATCH,train,current_drifted
RUN-010369,WO-005185,P03,L06,MCH-034,PRD-006,2026-09-09,36.41,1.2629,0,G0_unknown,7.99,91.07,46.103,2.844,0.721,0.0787,0.09,1,SCRATCH,test,current_drifted
RUN-001237,WO-000619,P02,L04,MCH-020,PRD-051,2026-09-13,17.92,0.9724,1.3,G3_junior,7.65,92.38,51.254,2.829,0.863,0.0763,0.06,1,DIMENSION,train,current_drifted
RUN-001078,WO-000539,P01,L02,MCH-011,PRD-022,2026-08-20,11.48,1.062,2.0,G3_junior,5.58,83.96,50.194,2.918,0.838,0.1016,0.032,0,SURFACE_DENT,train,current_drifted
RUN-008376,WO-004188,P03,L05,MCH-027,PRD-073,2026-09-09,20.99,1.1925,5.7,G2_mid,3.4,85.08,52.549,3.248,0.865,0.0212,0.04,0,DIMENSION,validation,current_drifted
RUN-002815,WO-001408,P02,L03,MCH-014,PRD-023,2026-08-04,24.7,1.0262,1.2,G3_junior,5.79,80.01,53.863,3.709,0.834,0.0188,0.06,1,CONTAMINATION,train,current_drifted
RUN-009344,WO-004672,P03,L05,MCH-026,PRD-006,2026-08-10,34.17,1.1641,2.8,G3_junior,8.28,87.86,55.826,3.332,1.017,0.0343,0.0625,1,SURFACE_DENT,test,current_drifted
RUN-010211,WO-005106,P03,L06,MCH-031,PRD-009,2026-08-09,19.12,1.1743,3.4,G2_mid,6.37,75.3,53.287,3.588,0.785,0.09,0.06,1,CONTAMINATION,test,current_drifted
RUN-004053,WO-002027,P03,L05,MCH-027,PRD-079,2026-08-29,30.39,0.8839,3.3,G2_mid,3.82,68.72,51.645,2.676,0.721,0.0505,0.04,0,MISSING_PART,train,current_drifted
RUN-009286,WO-004643,P01,L01,MCH-003,PRD-016,2026-09-10,24.14,1.1404,0.7,G3_junior,4.78,81.59,56.091,3.156,0.834,0,0.02,0,SCRATCH,test,current_drifted
RUN-005001,WO-002501,P03,L06,MCH-032,PRD-051,2026-09-08,31.23,0.9943,2.9,G3_junior,7.31,90.78,55.517,8.968,0.901,0.1004,0.04,0,CONTAMINATION,train,current_drifted
RUN-005967,WO-002984,P02,L03,MCH-015,PRD-019,2026-09-02,26.91,1.0549,1.7,G3_junior,8.07,69.21,46.12,2.592,0.79,0.0877,0.096,1,SCRATCH,train,current_drifted
RUN-006971,WO-003486,P02,L04,MCH-022,PRD-059,2026-08-24,28.29,1.1663,0.2,G3_junior,6.31,87.48,49.571,2.94,0.897,0.0427,0.07,1,SURFACE_DENT,train,current_drifted
RUN-003896,WO-001948,P02,L04,MCH-024,PRD-002,2026-09-02,19.92,1.0775,0.5,G3_junior,5.7,86.79,52.244,2.936,0.774,0.0097,0.04,0,SURFACE_DENT,train,current_drifted
RUN-004635,WO-002318,P03,L05,MCH-025,PRD-070,2026-08-29,14.54,0.9468,6.1,G2_mid,4.59,83.84,55.488,3.215,0.999,0.0631,0.02,0,SOLDER_VOID,train,current_drifted
RUN-008196,WO-004098,P01,L02,MCH-009,PRD-061,2026-09-08,18.61,1.315,3.1,G2_mid,5.38,73.44,50.163,2.901,1.005,0.1255,0.0875,1,DIMENSION,validation,current_drifted
RUN-006355,WO-003178,P02,L04,MCH-019,PRD-010,2026-08-05,33.86,1.2624,7.6,G2_mid,7.35,91.12,53.025,2.99,0.623,0.0115,0.0375,0,CONTAMINATION,train,current_drifted
RUN-008306,WO-004153,P03,L05,MCH-026,PRD-080,2026-08-03,29.03,0.8759,2.3,G3_junior,5.67,83.74,51.436,3.526,1.026,0.0518,0.05,0,NONE,validation,current_drifted
RUN-005212,WO-002606,P02,L03,MCH-017,PRD-075,2026-08-12,24.68,1.1973,0.2,G3_junior,8.27,92.86,54.082,3.239,0.931,0.0725,0.065,1,SOLDER_VOID,train,current_drifted
RUN-005388,WO-002694,P02,L03,MCH-014,PRD-017,2026-08-03,17.46,1.047,3.3,G2_mid,5.89,93.46,52.319,3.561,0.8,0.0067,0.02,0,SOLDER_VOID,train,current_drifted
RUN-009401,WO-004701,P02,L03,MCH-014,PRD-017,2026-09-08,14.88,1.0953,1.4,G3_junior,4.44,91.44,52.885,3.133,0.978,0.0457,0.05,0,MISSING_PART,test,current_drifted
RUN-004219,WO-002110,P03,L05,MCH-025,PRD-063,2026-08-31,27.92,0.9289,1.2,G3_junior,6.95,81.17,49.987,3.119,0.832,0.069,0.064,1,MISSING_PART,train,current_drifted
RUN-010986,WO-005493,P03,L06,MCH-036,PRD-043,2026-08-24,23.71,1.2203,2.3,G3_junior,5.29,81.41,53.464,3.366,0.833,0.063,0.04,0,NONE,test,current_drifted
RUN-002093,WO-001047,P03,L05,MCH-029,PRD-056,2026-09-04,24.48,1.0268,0.2,G3_junior,4.52,94.27,52.479,3.156,0.636,0.0193,0.0375,0,SOLDER_VOID,train,current_drifted
RUN-007938,WO-003969,P03,L05,MCH-026,PRD-068,2026-09-13,23.37,0.9716,6.5,G2_mid,3.39,67.1,56.437,3.209,0.958,0.053,0.0375,0,SURFACE_DENT,validation,current_drifted
RUN-010638,WO-005319,P01,L02,MCH-012,PRD-011,2026-09-06,22.52,0.9051,2.9,G3_junior,1.48,69.75,56.734,3.743,0.637,0.0851,0.055,1,SCRATCH,test,current_drifted
RUN-005682,WO-002841,P02,L04,MCH-020,PRD-037,2026-08-20,22.4,1.0696,18,G1_senior,5.58,86.66,51.24,3.036,0.827,0.0644,0.016,0,MISSING_PART,train,current_drifted
RUN-003208,WO-001604,P02,L04,MCH-019,PRD-036,2026-08-27,18.14,1.1309,1.0,G3_junior,5.34,85.25,53.213,3.223,0.652,0.052,0.05,0,MISSING_PART,train,current_drifted
RUN-007943,WO-003972,P03,L06,MCH-031,PRD-070,2026-08-02,26.97,1.107,9.4,G1_senior,4.91,81.99,69.37,6.559,1.063,0.034,0.02,0,DIMENSION,validation,current_drifted
RUN-002447,WO-001224,P02,L03,MCH-014,PRD-071,2026-08-09,20.8,1.2232,0,G0_unknown,6.4,81.23,53.597,6.699,0.916,0.081,0.088,1,SOLDER_VOID,train,current_drifted
RUN-001644,WO-000822,P02,L03,MCH-015,PRD-002,2026-08-29,21.73,1.2293,0.4,G3_junior,5.91,84.91,51.489,2.831,0.656,0.0831,0.048,0,MISSING_PART,train,current_drifted
RUN-001233,WO-000617,P02,L03,MCH-015,PRD-023,2026-08-11,20.17,1.203,6.5,G2_mid,6.24,83.79,51.81,3.049,1.026,0.0139,0.03,0,SURFACE_DENT,train,current_drifted
RUN-005508,WO-002754,P03,L05,MCH-028,PRD-077,2026-08-11,22.16,1.2595,2.8,G3_junior,2.77,94.06,55.117,3.421,1.09,0.0254,0.02,0,SURFACE_DENT,train,current_drifted
RUN-005155,WO-002578,P03,L06,MCH-032,PRD-073,2026-09-08,24.04,1.2573,1.8,G3_junior,4.48,84.49,51.648,4.355,0.818,0.0301,0.01,0,SCRATCH,train,current_drifted
RUN-010434,WO-005217,P02,L04,MCH-019,PRD-003,2026-08-08,29.48,1.0444,1.0,G3_junior,6.07,94.62,53.063,3.234,1.036,0.0319,0.025,0,DIMENSION,test,current_drifted
RUN-007212,WO-003606,P01,L01,MCH-005,PRD-009,2026-09-12,22.29,1.1688,1.0,G3_junior,6.23,75.62,50.965,2.672,0.908,0.0835,0.1,1,DIMENSION,train,current_drifted
RUN-008701,WO-004351,P03,L06,MCH-034,PRD-067,2026-09-03,28.54,1.2724,2.3,G3_junior,5.7,70.0,49.337,2.597,1.041,0.0478,0.075,1,MISSING_PART,validation,current_drifted
RUN-002083,WO-001042,P02,L03,MCH-013,PRD-027,2026-09-07,17.47,0.9959,2.8,G3_junior,7.38,85.62,50.963,3.544,0.8,0.0355,0.064,1,MISSING_PART,train,current_drifted
RUN-002317,WO-001159,P03,L06,MCH-031,PRD-069,2026-08-19,45.34,1.105,1.0,G3_junior,11.22,85.5,56.205,3.451,0.919,0.0718,0.12,1,MISSING_PART,train,current_drifted
RUN-011202,WO-005601,P01,L02,MCH-012,PRD-008,2026-08-20,20.99,1.2523,0.8,G3_junior,4.31,78.85,53.307,3.37,0.912,0.0326,0.02,0,SOLDER_VOID,test,current_drifted
RUN-006359,WO-003180,P02,L04,MCH-023,PRD-039,2026-08-10,28.92,1.0511,2.6,G3_junior,6.85,96.0,53.169,2.942,0.701,0,0.032,0,MISSING_PART,train,current_drifted
RUN-006669,WO-003335,P01,L02,MCH-009,PRD-036,2026-09-11,29.39,1.033,11.2,G1_senior,4.39,85.75,53.707,3.255,1.073,0.016,0.024,0,DIMENSION,train,current_drifted
RUN-009116,WO-004558,P02,L03,MCH-017,PRD-045,2026-08-23,16.43,0.9648,14.6,G1_senior,3.06,94.65,52.881,3.142,0.717,0.047,0.0125,0,CONTAMINATION,validation,current_drifted
RUN-001660,WO-000830,P03,L06,MCH-036,PRD-010,2026-08-07,36.73,0.9936,2.9,G3_junior,7.02,95.74,56.212,3.466,0.627,0.0587,0.04,0,SCRATCH,train,current_drifted
RUN-003541,WO-001771,P03,L06,MCH-031,PRD-061,2026-08-06,27.81,1.0618,2.9,G3_junior,5.26,71.14,53.412,3.136,0.827,0.0649,0.056,1,SURFACE_DENT,train,current_drifted
RUN-009001,WO-004501,P02,L03,MCH-013,PRD-057,2026-08-27,32.61,1.1523,1.4,G3_junior,6.64,85.39,54.377,3.548,0.863,0.0512,0.0375,0,SURFACE_DENT,validation,current_drifted
RUN-001674,WO-000837,P01,L02,MCH-012,PRD-001,2026-08-27,19.13,1.2621,2.8,G3_junior,9.06,84.92,55.843,3.529,0.688,0.0828,0.075,1,SOLDER_VOID,train,current_drifted
RUN-011035,WO-005518,P02,L04,MCH-023,PRD-005,2026-08-04,33.49,1.1789,0.2,G3_junior,6.32,83.08,53.406,3.222,0.658,0.0695,0.048,0,DIMENSION,test,current_drifted
RUN-011133,WO-005567,P01,L02,MCH-009,PRD-066,2026-08-12,24.95,0.9767,1.0,G3_junior,7.97,83.3,54.506,3.132,0.66,0.0293,0.08,1,SOLDER_VOID,test,current_drifted
RUN-005553,WO-002777,P01,L01,MCH-005,PRD-080,2026-08-31,24.14,0.9678,7.6,G2_mid,6.28,81.29,49.098,2.611,0.884,0.0442,0.05,0,SOLDER_VOID,train,current_drifted
RUN-006939,WO-003470,P03,L05,MCH-029,PRD-075,2026-08-18,20.77,0.9466,2.0,G3_junior,8.03,90.78,52.32,2.722,0.775,0.0302,0.04,0,SCRATCH,train,current_drifted
RUN-007149,WO-003575,P02,L03,MCH-017,PRD-069,2026-08-20,47.78,1.1468,3.3,G2_mid,10.6,83.96,51.683,3.295,0.669,0.0998,0.104,1,CONTAMINATION,train,current_drifted
RUN-009713,WO-004857,P01,L02,MCH-009,PRD-045,2026-08-17,15.05,1.1929,0,G0_unknown,2.51,91.76,49.952,3.475,1.013,0.0539,0.016,0,SURFACE_DENT,test,current_drifted
RUN-003241,WO-001621,P02,L04,MCH-023,PRD-005,2026-08-22,22.79,1.0455,5.8,G2_mid,6.5,81.55,50.984,2.685,1.003,0.0186,0.04,0,DIMENSION,train,current_drifted
RUN-008297,WO-004149,P02,L04,MCH-019,PRD-024,2026-08-10,25.19,1.0403,3.0,G3_junior,7.64,84.57,51.598,3.515,1.004,0.0914,0.075,1,NONE,validation,current_drifted
RUN-010266,WO-005133,P02,L03,MCH-017,PRD-015,2026-08-04,29.22,1.1551,0.6,G3_junior,9.5,89.43,53.997,2.971,0.797,0.0572,0.11,1,DIMENSION,test,current_drifted
RUN-008312,WO-004156,P03,L06,MCH-033,PRD-066,2026-09-11,31.92,1.0113,1.7,G3_junior,7.78,86.45,55.225,3.488,0.9,0.0661,0.08,1,NONE,validation,current_drifted
RUN-005722,WO-002861,P03,L05,MCH-026,PRD-033,2026-09-14,36.22,1.276,11.2,G1_senior,4.9,86.0,53.502,3.552,0.768,0.0091,0.008,0,CONTAMINATION,train,current_drifted
RUN-010334,WO-005167,P01,L02,MCH-008,PRD-035,2026-08-02,24.85,1.1968,6.1,G2_mid,5.18,79.99,46.024,2.565,0.867,0.0225,0.0375,0,CONTAMINATION,test,current_drifted
