date,product_id,product_family,actual_order_quantity,promotion_flag,holiday_flag,season_index,price_index
2026-01-16,PRD-005,industrial_switch,3536,0,0,1.0445,0.9447
2026-01-16,PRD-035,sensor_module,0,0,0,1.0445,1.0116
2026-01-16,PRD-021,power_unit,0,0,0,1.0445,0.9361
2026-01-16,PRD-077,control_board,0,0,0,1.0445,0.9524
2026-01-16,PRD-004,control_board,0,0,0,1.0445,1.0373
2026-01-16,PRD-044,sensor_module,0,0,0,1.0445,1.0562
2026-01-16,PRD-019,control_board,0,0,0,1.0445,1.0479
2026-01-16,PRD-048,power_unit,1534,0,0,1.0445,0.9421
2026-01-16,PRD-016,connector,0,0,0,1.0445,0.9742
2026-01-16,PRD-023,power_unit,0,0,0,1.0445,0.9573
2026-01-16,PRD-038,connector,0,0,0,1.0445,1.0092
2026-01-16,PRD-061,industrial_switch,0,0,0,1.0445,0.9848
2026-01-17,PRD-043,industrial_switch,0,0,0,1.0415,0.9438
2026-01-17,PRD-047,metal_housing,2379,0,0,1.0415,1.0597
2026-01-17,PRD-072,metal_housing,0,0,0,1.0415,0.9717
2026-01-17,PRD-004,control_board,0,0,0,1.0415,1.0089
2026-01-17,PRD-038,connector,0,0,0,1.0415,0.946
2026-01-17,PRD-045,control_board,0,0,0,1.0415,0.9373
2026-01-17,PRD-075,industrial_switch,0,0,0,1.0415,1.0489
2026-01-17,PRD-055,power_unit,0,0,0,1.0415,0.9366
2026-01-17,PRD-062,sensor_module,4161,0,0,1.0415,0.9631
2026-01-17,PRD-026,power_unit,0,0,0,1.0415,0.9954
2026-01-17,PRD-040,control_board,0,0,0,1.0415,1.0021
2026-01-17,PRD-028,industrial_switch,12981,0,0,1.0415,1.0196
2026-01-17,PRD-016,connector,3205,0,0,1.0415,0.9606
2026-01-17,PRD-035,sensor_module,1449,0,0,1.0415,1.0652
2026-01-17,PRD-032,connector,0,0,0,1.0415,0.9444
2026-01-17,PRD-021,power_unit,0,0,0,1.0415,0.9639
2026-01-17,PRD-033,control_board,0,0,0,1.0415,0.9832
2026-01-17,PRD-014,industrial_switch,0,0,0,1.0415,0.9487
2026-01-17,PRD-061,industrial_switch,0,0,0,1.0415,0.9468
2026-01-17,PRD-046,control_board,0,0,0,1.0415,1.0161
2026-01-18,PRD-018,sensor_module,0,0,0,1.0384,0.9684
2026-01-18,PRD-025,power_unit,0,0,0,1.0384,1.0218
2026-01-18,PRD-001,sensor_module,2814,0,0,1.0384,0.9727
2026-01-18,PRD-031,connector,5514,0,0,1.0384,1.0128
2026-01-18,PRD-066,metal_housing,5745,0,0,1.0384,1.0148
2026-01-18,PRD-051,control_board,0,0,0,1.0384,1.036
2026-01-18,PRD-007,control_board,0,0,0,1.0384,1.0683
2026-01-18,PRD-049,power_unit,0,0,0,1.0384,1.0519
2026-01-18,PRD-055,power_unit,0,0,0,1.0384,1.0023
2026-01-18,PRD-060,connector,0,0,0,1.0384,1.0489
2026-01-18,PRD-052,metal_housing,0,0,0,1.0384,0.9672
2026-01-18,PRD-019,control_board,0,0,0,1.0384,1.0122
2026-01-18,PRD-064,power_unit,0,0,0,1.0384,1.0468
2026-01-18,PRD-074,sensor_module,1207,0,0,1.0384,0.9716
2026-01-18,PRD-014,industrial_switch,0,0,0,1.0384,0.9493
2026-01-18,PRD-035,sensor_module,0,0,0,1.0384,1.034
2026-01-18,PRD-043,industrial_switch,0,0,0,1.0384,0.9986
2026-01-18,PRD-016,connector,0,0,0,1.0384,0.9913
2026-01-18,PRD-041,control_board,0,0,0,1.0384,1.0172
2026-01-18,PRD-054,power_unit,0,0,0,1.0384,1.0607
2026-01-19,PRD-062,sensor_module,4852,0,0,1.0354,0.9318
2026-01-19,PRD-013,industrial_switch,0,0,0,1.0354,0.9396
2026-01-19,PRD-014,industrial_switch,0,0,0,1.0354,1.0282
2026-01-19,PRD-075,industrial_switch,0,0,0,1.0354,0.9964
2026-01-19,PRD-046,control_board,0,0,0,1.0354,0.9938
2026-01-19,PRD-010,power_unit,0,0,0,1.0354,1.0192
2026-01-19,PRD-007,control_board,3592,0,0,1.0354,1.0315
2026-01-19,PRD-005,industrial_switch,1152,0,0,1.0354,0.9396
2026-01-19,PRD-063,industrial_switch,0,0,0,1.0354,0.934
2026-01-19,PRD-033,control_board,3820,0,0,1.0354,0.9463
2026-01-19,PRD-052,metal_housing,0,0,0,1.0354,0.9841
2026-01-19,PRD-057,sensor_module,1486,0,0,1.0354,1.0346
2026-01-19,PRD-045,control_board,0,0,0,1.0354,1.0623
2026-01-19,PRD-009,power_unit,1031,0,0,1.0354,0.9968
2026-01-19,PRD-029,connector,0,0,0,1.0354,1.0194
2026-01-19,PRD-028,industrial_switch,0,0,0,1.0354,1.0435
2026-01-19,PRD-074,sensor_module,0,0,0,1.0354,0.9649
2026-01-19,PRD-015,industrial_switch,0,0,0,1.0354,0.9954
2026-01-19,PRD-017,metal_housing,3971,0,0,1.0354,0.957
2026-01-19,PRD-068,connector,0,0,0,1.0354,0.9551
2026-01-20,PRD-051,control_board,0,0,0,1.0324,0.9306
2026-01-20,PRD-011,industrial_switch,0,0,0,1.0324,1.0576
2026-01-20,PRD-044,sensor_module,0,0,0,1.0324,0.9418
2026-01-20,PRD-076,metal_housing,0,0,0,1.0324,1.0406
2026-01-20,PRD-080,metal_housing,0,0,0,1.0324,0.9577
2026-01-20,PRD-060,connector,0,0,0,1.0324,0.9445
2026-01-20,PRD-008,power_unit,0,0,0,1.0324,1.0541
2026-01-20,PRD-004,control_board,0,0,0,1.0324,1.0131
2026-01-20,PRD-033,control_board,0,0,0,1.0324,0.9916
2026-01-20,PRD-034,power_unit,0,0,0,1.0324,0.9941
2026-01-20,PRD-057,sensor_module,0,0,0,1.0324,0.9951
2026-01-20,PRD-043,industrial_switch,0,1,0,1.0324,1.0494
2026-01-20,PRD-061,industrial_switch,0,0,0,1.0324,1.0398
2026-01-20,PRD-047,metal_housing,0,0,0,1.0324,1.0602
2026-01-20,PRD-018,sensor_module,11328,0,0,1.0324,1.0581
2026-01-20,PRD-072,metal_housing,0,0,0,1.0324,1.0636
2026-01-20,PRD-070,industrial_switch,0,0,0,1.0324,0.9917
2026-01-20,PRD-041,control_board,0,0,0,1.0324,1.0226
2026-01-20,PRD-030,sensor_module,0,0,0,1.0324,1.0179
2026-01-20,PRD-022,industrial_switch,0,0,0,1.0324,1.0149
2026-01-21,PRD-014,industrial_switch,0,0,0,1.0293,1.0261
2026-01-21,PRD-031,connector,0,0,0,1.0293,0.9381
2026-01-21,PRD-011,industrial_switch,0,0,0,1.0293,1.0506
2026-01-21,PRD-037,control_board,0,0,0,1.0293,0.9687
2026-01-21,PRD-063,industrial_switch,5359,0,0,1.0293,1.0195
2026-01-21,PRD-077,control_board,0,0,0,1.0293,0.9955
2026-01-21,PRD-057,sensor_module,0,0,0,1.0293,1.0534
2026-01-21,PRD-030,sensor_module,0,0,0,1.0293,1.0377
2026-01-21,PRD-052,metal_housing,8022,0,0,1.0293,1.0619
2026-01-21,PRD-022,industrial_switch,0,0,0,1.0293,1.0244
2026-01-21,PRD-016,connector,5463,0,0,1.0293,0.9359
2026-01-21,PRD-033,control_board,0,0,0,1.0293,0.9835
2026-01-21,PRD-012,connector,3437,0,0,1.0293,0.9904
2026-01-21,PRD-079,connector,0,0,0,1.0293,0.9975
2026-01-21,PRD-040,control_board,0,0,0,1.0293,1.0639
2026-01-21,PRD-041,control_board,2257,0,0,1.0293,1.0569
2026-01-21,PRD-062,sensor_module,15663,0,0,1.0293,1.0588
2026-01-21,PRD-029,connector,0,0,0,1.0293,1.047
2026-01-21,PRD-058,sensor_module,0,0,0,1.0293,1.0638
2026-01-21,PRD-078,connector,0,0,0,1.0293,0.9561
2026-01-22,PRD-043,industrial_switch,0,0,0,1.0262,1.004
2026-01-22,PRD-068,connector,0,0,0,1.0262,0.9325
2026-01-22,PRD-055,power_unit,0,0,0,1.0262,0.9414
2026-01-22,PRD-071,connector,0,0,0,1.0262,0.9457
2026-01-22,PRD-033,control_board,0,0,0,1.0262,0.9606
2026-01-22,PRD-024,connector,0,0,0,1.0262,1.0109
2026-01-22,PRD-056,industrial_switch,0,0,0,1.0262,0.9479
2026-01-22,PRD-065,connector,0,0,0,1.0262,1.0402
2026-01-22,PRD-004,control_board,0,0,0,1.0262,0.9485
2026-01-22,PRD-008,power_unit,0,1,0,1.0262,0.9728
2026-01-22,PRD-036,connector,0,0,0,1.0262,1.0315
2026-01-22,PRD-038,connector,0,0,0,1.0262,0.9797
2026-01-22,PRD-022,industrial_switch,0,0,0,1.0262,1.038
2026-01-22,PRD-002,sensor_module,0,0,0,1.0262,1.0082
2026-01-22,PRD-063,industrial_switch,0,0,0,1.0262,0.9491
2026-01-22,PRD-047,metal_housing,0,0,0,1.0262,1.0619
2026-01-22,PRD-040,control_board,0,0,0,1.0262,1.0659
2026-01-22,PRD-014,industrial_switch,0,0,0,1.0262,1.0377
2026-01-22,PRD-062,sensor_module,0,0,0,1.0262,1.0457
2026-01-22,PRD-009,power_unit,0,0,0,1.0262,1.0224
2026-01-23,PRD-070,industrial_switch,0,0,0,1.0232,1.0615
2026-01-23,PRD-036,connector,0,0,0,1.0232,0.9445
2026-01-23,PRD-067,sensor_module,0,0,0,1.0232,0.9855
2026-01-23,PRD-021,power_unit,0,0,0,1.0232,1.0403
2026-01-23,PRD-037,control_board,0,0,0,1.0232,0.9803
2026-01-23,PRD-012,connector,0,0,0,1.0232,0.9841
2026-01-23,PRD-038,connector,0,1,0,1.0232,0.945
2026-01-23,PRD-022,industrial_switch,0,0,0,1.0232,0.9776
2026-01-23,PRD-014,industrial_switch,0,0,0,1.0232,0.9656
2026-01-23,PRD-004,control_board,0,0,0,1.0232,1.0022
2026-01-23,PRD-076,metal_housing,0,0,0,1.0232,0.9515
2026-01-23,PRD-041,control_board,0,0,0,1.0232,1.0008
2026-01-23,PRD-005,industrial_switch,0,0,0,1.0232,1.0417
2026-01-23,PRD-019,control_board,0,0,0,1.0232,1.0191
2026-01-23,PRD-030,sensor_module,0,0,0,1.0232,1.0216
2026-01-23,PRD-069,sensor_module,0,0,0,1.0232,0.998
2026-01-23,PRD-033,control_board,0,0,0,1.0232,1.0687
2026-01-23,PRD-074,sensor_module,0,0,0,1.0232,1.0002
2026-01-23,PRD-049,power_unit,7084,0,0,1.0232,1.0482
2026-01-23,PRD-009,power_unit,0,0,0,1.0232,1.0009
2026-01-24,PRD-077,control_board,0,0,0,1.0201,1.0338
2026-01-24,PRD-034,power_unit,0,0,0,1.0201,1.0361
2026-01-24,PRD-073,connector,0,0,0,1.0201,0.9439
2026-01-24,PRD-022,industrial_switch,0,0,0,1.0201,1.0307
2026-01-24,PRD-011,industrial_switch,1195,0,0,1.0201,1.0134
2026-01-24,PRD-026,power_unit,3017,0,0,1.0201,0.9463
2026-01-24,PRD-072,metal_housing,4564,0,0,1.0201,1.0643
2026-01-24,PRD-062,sensor_module,0,0,0,1.0201,0.9395
2026-01-24,PRD-057,sensor_module,3911,0,0,1.0201,0.9762
2026-01-24,PRD-056,industrial_switch,0,0,0,1.0201,1.0335
2026-01-24,PRD-001,sensor_module,2261,0,0,1.0201,0.9515
2026-01-24,PRD-038,connector,0,0,0,1.0201,0.9313
2026-01-24,PRD-069,sensor_module,0,0,0,1.0201,1.0215
2026-01-24,PRD-076,metal_housing,3380,0,0,1.0201,0.9447
2026-01-24,PRD-080,metal_housing,0,0,0,1.0201,0.9721
2026-01-24,PRD-008,power_unit,0,0,0,1.0201,1.0363
2026-01-24,PRD-028,industrial_switch,6903,0,0,1.0201,1.0179
2026-01-24,PRD-012,connector,5078,0,0,1.0201,0.9942
2026-01-24,PRD-017,metal_housing,0,0,0,1.0201,0.9646
2026-01-24,PRD-046,control_board,0,0,0,1.0201,0.9606
2026-01-25,PRD-076,metal_housing,1477,0,0,1.017,1.0233
2026-01-25,PRD-015,industrial_switch,0,0,0,1.017,1.0408
2026-01-25,PRD-061,industrial_switch,2953,0,0,1.017,0.9445
2026-01-25,PRD-024,connector,0,0,0,1.017,1.02
2026-01-25,PRD-045,control_board,3078,0,0,1.017,0.9303
2026-01-25,PRD-017,metal_housing,0,0,0,1.017,0.9922
2026-01-25,PRD-059,control_board,0,0,0,1.017,1.0143
2026-01-25,PRD-036,connector,0,0,0,1.017,1.0385
2026-01-25,PRD-074,sensor_module,3600,0,0,1.017,0.9388
2026-01-25,PRD-025,power_unit,0,0,0,1.017,1.0631
2026-01-25,PRD-050,control_board,5203,0,0,1.017,0.9831
2026-01-25,PRD-072,metal_housing,0,0,0,1.017,1.0351
2026-01-25,PRD-057,sensor_module,0,0,0,1.017,1.0001
2026-01-25,PRD-078,connector,7373,0,0,1.017,0.933
2026-01-25,PRD-069,sensor_module,0,0,0,1.017,0.9686
2026-01-25,PRD-058,sensor_module,10883,0,0,1.017,0.9738
2026-01-25,PRD-052,metal_housing,2731,0,0,1.017,0.9601
2026-01-25,PRD-042,connector,1112,0,0,1.017,1.0452
2026-01-25,PRD-071,connector,0,0,0,1.017,0.9315
2026-01-25,PRD-062,sensor_module,6189,0,0,1.017,1.0361
2026-01-26,PRD-035,sensor_module,0,0,1,1.0139,1.0424
2026-01-26,PRD-036,connector,0,0,1,1.0139,1.0083
2026-01-26,PRD-060,connector,1045,0,1,1.0139,0.9321
2026-01-26,PRD-068,connector,0,0,1,1.0139,0.9499
2026-01-26,PRD-042,connector,0,0,1,1.0139,1.0293
2026-01-26,PRD-055,power_unit,0,0,1,1.0139,0.9822
2026-01-26,PRD-044,sensor_module,0,0,1,1.0139,0.9568
2026-01-26,PRD-072,metal_housing,0,0,1,1.0139,1.0568
2026-01-26,PRD-012,connector,0,0,1,1.0139,0.9959
2026-01-26,PRD-079,connector,0,0,1,1.0139,0.9538
2026-01-26,PRD-075,industrial_switch,0,0,1,1.0139,0.9468
2026-01-26,PRD-002,sensor_module,3191,0,1,1.0139,1.0449
2026-01-26,PRD-004,control_board,0,0,1,1.0139,0.9823
2026-01-26,PRD-046,control_board,0,0,1,1.0139,0.932
2026-01-26,PRD-071,connector,0,0,1,1.0139,1.038
2026-01-26,PRD-020,control_board,0,0,1,1.0139,0.995
2026-01-26,PRD-010,power_unit,2807,0,1,1.0139,0.9689
2026-01-26,PRD-008,power_unit,0,0,1,1.0139,0.9978
2026-01-26,PRD-031,connector,0,0,1,1.0139,1.0149
2026-01-26,PRD-077,control_board,0,0,1,1.0139,0.987
2026-01-27,PRD-020,control_board,0,0,0,1.0108,0.9441
2026-01-27,PRD-038,connector,0,0,0,1.0108,0.9717
2026-01-27,PRD-056,industrial_switch,0,0,0,1.0108,0.9673
2026-01-27,PRD-010,power_unit,0,0,0,1.0108,0.9348
2026-01-27,PRD-011,industrial_switch,0,0,0,1.0108,0.9672
2026-01-27,PRD-024,connector,0,0,0,1.0108,1.0415
2026-01-27,PRD-021,power_unit,0,0,0,1.0108,1.0603
2026-01-27,PRD-049,power_unit,0,0,0,1.0108,1.0453
2026-01-27,PRD-066,metal_housing,0,0,0,1.0108,0.9414
2026-01-27,PRD-035,sensor_module,0,0,0,1.0108,0.9689
2026-01-27,PRD-046,control_board,0,0,0,1.0108,1.0391
2026-01-27,PRD-042,connector,0,0,0,1.0108,0.9731
2026-01-27,PRD-003,power_unit,0,0,0,1.0108,0.9609
2026-01-27,PRD-023,power_unit,0,0,0,1.0108,1.058
2026-01-27,PRD-022,industrial_switch,0,0,0,1.0108,0.967
2026-01-27,PRD-075,industrial_switch,0,0,0,1.0108,0.9742
2026-01-27,PRD-070,industrial_switch,0,0,0,1.0108,0.9396
2026-01-27,PRD-034,power_unit,0,0,0,1.0108,0.958
2026-01-27,PRD-063,industrial_switch,6506,0,0,1.0108,0.9997
2026-01-27,PRD-025,power_unit,0,0,0,1.0108,0.9468
2026-01-28,PRD-044,sensor_module,0,0,0,1.0077,0.9566
2026-01-28,PRD-076,metal_housing,0,0,0,1.0077,0.9855
2026-01-28,PRD-071,connector,0,0,0,1.0077,0.959
2026-01-28,PRD-057,sensor_module,0,0,0,1.0077,1.0533
2026-01-28,PRD-023,power_unit,0,0,0,1.0077,1.0272
2026-01-28,PRD-063,industrial_switch,0,0,0,1.0077,1.0624
2026-01-28,PRD-074,sensor_module,0,0,0,1.0077,0.9598
2026-01-28,PRD-001,sensor_module,0,0,0,1.0077,0.9348
2026-01-28,PRD-049,power_unit,22095,0,0,1.0077,1.0532
2026-01-28,PRD-061,industrial_switch,0,1,0,1.0077,1.0143
2026-01-28,PRD-018,sensor_module,0,1,0,1.0077,1.0585
2026-01-28,PRD-025,power_unit,0,0,0,1.0077,0.963
2026-01-28,PRD-055,power_unit,4155,0,0,1.0077,0.9919
2026-01-28,PRD-067,sensor_module,0,0,0,1.0077,0.9523
2026-01-28,PRD-010,power_unit,2839,0,0,1.0077,1.0645
2026-01-28,PRD-028,industrial_switch,0,0,0,1.0077,1.0052
2026-01-28,PRD-047,metal_housing,0,0,0,1.0077,1.0053
2026-01-28,PRD-034,power_unit,7264,0,0,1.0077,0.9902
2026-01-28,PRD-020,control_board,0,0,0,1.0077,0.9395
2026-01-28,PRD-062,sensor_module,0,0,0,1.0077,0.9417
2026-01-29,PRD-009,power_unit,0,0,0,1.0046,0.9939
2026-01-29,PRD-001,sensor_module,0,0,0,1.0046,0.951
2026-01-29,PRD-080,metal_housing,0,0,0,1.0046,0.9938
2026-01-29,PRD-060,connector,0,0,0,1.0046,1.0163
2026-01-29,PRD-013,industrial_switch,0,0,0,1.0046,1.0278
2026-01-29,PRD-039,industrial_switch,0,0,0,1.0046,1.0577
2026-01-29,PRD-027,power_unit,0,0,0,1.0046,0.9646
2026-01-29,PRD-005,industrial_switch,0,0,0,1.0046,0.9494
2026-01-29,PRD-051,control_board,10333,0,0,1.0046,0.9608
2026-01-29,PRD-004,control_board,7922,0,0,1.0046,0.9808
2026-01-29,PRD-078,connector,0,0,0,1.0046,1.0137
2026-01-29,PRD-064,power_unit,0,0,0,1.0046,0.9631
2026-01-29,PRD-015,industrial_switch,0,0,0,1.0046,1.0223
2026-01-29,PRD-054,power_unit,0,0,0,1.0046,0.9953
2026-01-29,PRD-070,industrial_switch,0,0,0,1.0046,1.0162
2026-01-29,PRD-035,sensor_module,0,1,0,1.0046,0.9553
2026-01-29,PRD-057,sensor_module,0,0,0,1.0046,0.9988
2026-01-29,PRD-041,control_board,0,0,0,1.0046,0.997
2026-01-29,PRD-012,connector,0,0,0,1.0046,1.0423
2026-01-29,PRD-065,connector,0,0,0,1.0046,0.9314
2026-01-30,PRD-010,power_unit,0,0,0,1.0015,1.0234
2026-01-30,PRD-018,sensor_module,0,1,0,1.0015,1.0306
2026-01-30,PRD-053,industrial_switch,0,0,0,1.0015,0.9568
2026-01-30,PRD-027,power_unit,0,0,0,1.0015,0.9949
2026-01-30,PRD-022,industrial_switch,0,0,0,1.0015,1.0154
2026-01-30,PRD-029,connector,0,0,0,1.0015,1.0661
2026-01-30,PRD-013,industrial_switch,0,0,0,1.0015,0.9324
2026-01-30,PRD-072,metal_housing,0,0,0,1.0015,0.9302
2026-01-30,PRD-064,power_unit,0,0,0,1.0015,1.0239
2026-01-30,PRD-057,sensor_module,0,0,0,1.0015,0.9714
2026-01-30,PRD-019,control_board,0,0,0,1.0015,1.0591
2026-01-30,PRD-030,sensor_module,0,0,0,1.0015,1.0175
2026-01-30,PRD-076,metal_housing,0,0,0,1.0015,1.0046
2026-01-30,PRD-050,control_board,0,0,0,1.0015,0.9991
2026-01-30,PRD-006,sensor_module,0,0,0,1.0015,1.0305
2026-01-30,PRD-014,industrial_switch,0,0,0,1.0015,0.9939
2026-01-30,PRD-033,control_board,0,0,0,1.0015,0.9393
2026-01-30,PRD-065,connector,2721,0,0,1.0015,1.0051
2026-01-30,PRD-038,connector,0,0,0,1.0015,1.002
2026-01-30,PRD-059,control_board,0,0,0,1.0015,0.9678
2026-01-31,PRD-045,control_board,0,0,0,0.9985,0.9942
2026-01-31,PRD-063,industrial_switch,0,0,0,0.9985,0.9663
2026-01-31,PRD-007,control_board,0,0,0,0.9985,1.0659
2026-01-31,PRD-062,sensor_module,0,0,0,0.9985,1.0431
2026-01-31,PRD-053,industrial_switch,0,0,0,0.9985,1.0465
2026-01-31,PRD-038,connector,0,0,0,0.9985,1.0271
2026-01-31,PRD-043,industrial_switch,0,0,0,0.9985,1.0382
2026-01-31,PRD-077,control_board,0,0,0,0.9985,0.9623
2026-01-31,PRD-059,control_board,1668,0,0,0.9985,0.9996
2026-01-31,PRD-042,connector,0,0,0,0.9985,0.9913
2026-01-31,PRD-069,sensor_module,0,0,0,0.9985,1.0107
2026-01-31,PRD-061,industrial_switch,0,0,0,0.9985,0.9872
2026-01-31,PRD-052,metal_housing,0,0,0,0.9985,0.9978
2026-01-31,PRD-056,industrial_switch,0,1,0,0.9985,1.0267
2026-01-31,PRD-019,control_board,0,0,0,0.9985,1.0533
2026-01-31,PRD-071,connector,0,0,0,0.9985,1.0281
2026-01-31,PRD-006,sensor_module,0,0,0,0.9985,0.9477
2026-01-31,PRD-036,connector,0,0,0,0.9985,1.0639
2026-01-31,PRD-016,connector,0,0,0,0.9985,0.9867
2026-01-31,PRD-029,connector,0,0,0,0.9985,0.9431
2026-02-01,PRD-032,connector,0,0,0,0.9954,1.0433
2026-02-01,PRD-008,power_unit,3900,0,0,0.9954,0.9778
2026-02-01,PRD-030,sensor_module,0,0,0,0.9954,1.0425
2026-02-01,PRD-074,sensor_module,0,0,0,0.9954,1.0089
2026-02-01,PRD-053,industrial_switch,2793,0,0,0.9954,1.064
2026-02-01,PRD-044,sensor_module,0,0,0,0.9954,0.9322
2026-02-01,PRD-064,power_unit,0,0,0,0.9954,0.9616
2026-02-01,PRD-060,connector,0,0,0,0.9954,1.0223
2026-02-01,PRD-054,power_unit,7374,0,0,0.9954,1.0329
2026-02-01,PRD-072,metal_housing,5724,0,0,0.9954,1.0524
2026-02-01,PRD-018,sensor_module,0,0,0,0.9954,0.9398
2026-02-01,PRD-071,connector,0,0,0,0.9954,1.0298
2026-02-01,PRD-031,connector,0,0,0,0.9954,1.0677
2026-02-01,PRD-005,industrial_switch,0,0,0,0.9954,1.0654
2026-02-01,PRD-065,connector,0,0,0,0.9954,1.0045
2026-02-01,PRD-052,metal_housing,0,0,0,0.9954,0.994
2026-02-01,PRD-017,metal_housing,0,0,0,0.9954,1.049
2026-02-01,PRD-061,industrial_switch,0,0,0,0.9954,1.0228
2026-02-01,PRD-073,connector,0,0,0,0.9954,0.9389
2026-02-01,PRD-003,power_unit,0,0,0,0.9954,0.9828
2026-02-02,PRD-042,connector,0,0,0,0.9923,1.0503
2026-02-02,PRD-012,connector,8934,0,0,0.9923,0.9434
2026-02-02,PRD-051,control_board,0,0,0,0.9923,0.9361
2026-02-02,PRD-078,connector,0,0,0,0.9923,1.0648
2026-02-02,PRD-027,power_unit,0,0,0,0.9923,0.9893
2026-02-02,PRD-010,power_unit,3028,0,0,0.9923,0.9437
2026-02-02,PRD-028,industrial_switch,0,0,0,0.9923,0.9309
2026-02-02,PRD-055,power_unit,0,0,0,0.9923,1.0232
2026-02-02,PRD-017,metal_housing,0,0,0,0.9923,1.045
2026-02-02,PRD-003,power_unit,3059,0,0,0.9923,0.9831
2026-02-02,PRD-050,control_board,3513,0,0,0.9923,1.0645
2026-02-02,PRD-067,sensor_module,4285,0,0,0.9923,0.9652
2026-02-02,PRD-004,control_board,0,0,0,0.9923,0.9761
2026-02-02,PRD-013,industrial_switch,0,1,0,0.9923,0.9626
2026-02-02,PRD-048,power_unit,0,0,0,0.9923,0.9374
2026-02-02,PRD-075,industrial_switch,7237,0,0,0.9923,0.9918
2026-02-02,PRD-025,power_unit,3990,0,0,0.9923,1.0625
2026-02-02,PRD-007,control_board,0,0,0,0.9923,1.0468
2026-02-02,PRD-061,industrial_switch,2162,0,0,0.9923,1.0181
2026-02-02,PRD-034,power_unit,2668,0,0,0.9923,1.0644
2026-02-03,PRD-054,power_unit,0,0,0,0.9892,1.0552
2026-02-03,PRD-051,control_board,0,0,0,0.9892,1.0042
2026-02-03,PRD-034,power_unit,3976,0,0,0.9892,0.9584
2026-02-03,PRD-029,connector,0,0,0,0.9892,1.0447
2026-02-03,PRD-023,power_unit,0,0,0,0.9892,1.0366
2026-02-03,PRD-055,power_unit,5534,0,0,0.9892,0.9979
2026-02-03,PRD-025,power_unit,0,0,0,0.9892,1.0466
2026-02-03,PRD-015,industrial_switch,0,0,0,0.9892,1.0042
2026-02-03,PRD-042,connector,0,0,0,0.9892,0.979
2026-02-03,PRD-053,industrial_switch,0,0,0,0.9892,0.956
2026-02-03,PRD-056,industrial_switch,0,0,0,0.9892,1.0408
2026-02-03,PRD-047,metal_housing,0,0,0,0.9892,1.0217
2026-02-03,PRD-035,sensor_module,0,0,0,0.9892,1.0516
2026-02-03,PRD-045,control_board,0,0,0,0.9892,0.956
2026-02-03,PRD-061,industrial_switch,0,0,0,0.9892,0.9408
2026-02-03,PRD-071,connector,0,0,0,0.9892,0.9767
2026-02-03,PRD-040,control_board,0,0,0,0.9892,1.0112
2026-02-03,PRD-027,power_unit,0,0,0,0.9892,1.055
2026-02-03,PRD-036,connector,0,0,0,0.9892,1.023
2026-02-03,PRD-031,connector,0,0,0,0.9892,0.9387
2026-02-04,PRD-065,connector,0,0,0,0.9861,0.9985
2026-02-04,PRD-079,connector,0,0,0,0.9861,0.9737
2026-02-04,PRD-007,control_board,0,0,0,0.9861,1.0605
2026-02-04,PRD-074,sensor_module,0,0,0,0.9861,0.995
2026-02-04,PRD-032,connector,0,1,0,0.9861,1.0556
2026-02-04,PRD-042,connector,0,0,0,0.9861,1.0471
2026-02-04,PRD-021,power_unit,1179,0,0,0.9861,0.9798
2026-02-04,PRD-070,industrial_switch,0,0,0,0.9861,0.9552
2026-02-04,PRD-051,control_board,0,0,0,0.9861,1.067
2026-02-04,PRD-008,power_unit,0,0,0,0.9861,0.9395
2026-02-04,PRD-017,metal_housing,4017,0,0,0.9861,0.9428
2026-02-04,PRD-067,sensor_module,0,0,0,0.9861,1.0639
2026-02-04,PRD-077,control_board,0,0,0,0.9861,1.0251
2026-02-04,PRD-052,metal_housing,0,0,0,0.9861,0.9947
2026-02-04,PRD-059,control_board,0,0,0,0.9861,1.0584
2026-02-04,PRD-080,metal_housing,0,0,0,0.9861,0.9599
2026-02-04,PRD-019,control_board,0,0,0,0.9861,1.0355
2026-02-04,PRD-048,power_unit,0,0,0,0.9861,0.9316
2026-02-04,PRD-040,control_board,0,0,0,0.9861,1.0355
2026-02-04,PRD-001,sensor_module,1225,0,0,0.9861,1.0192
2026-02-05,PRD-011,industrial_switch,0,0,0,0.983,0.9768
2026-02-05,PRD-027,power_unit,0,0,0,0.983,1.0019
2026-02-05,PRD-073,connector,0,0,0,0.983,1.0056
2026-02-05,PRD-020,control_board,0,0,0,0.983,0.9806
2026-02-05,PRD-024,connector,2566,0,0,0.983,1.056
2026-02-05,PRD-042,connector,0,0,0,0.983,0.9664
2026-02-05,PRD-003,power_unit,1355,0,0,0.983,1.0538
2026-02-05,PRD-010,power_unit,0,0,0,0.983,0.9864
2026-02-05,PRD-057,sensor_module,0,0,0,0.983,0.9436
2026-02-05,PRD-034,power_unit,0,0,0,0.983,0.9897
2026-02-05,PRD-028,industrial_switch,0,0,0,0.983,0.9348
2026-02-05,PRD-069,sensor_module,0,0,0,0.983,1.0026
2026-02-05,PRD-052,metal_housing,0,0,0,0.983,0.949
2026-02-05,PRD-001,sensor_module,0,0,0,0.983,1.0373
2026-02-05,PRD-053,industrial_switch,0,0,0,0.983,0.9439
2026-02-05,PRD-040,control_board,4748,0,0,0.983,0.9725
2026-02-05,PRD-058,sensor_module,0,0,0,0.983,0.9759
